configuracion,idx_original,clase_objetivo,es_semilla_valida,k,radio_percentil_distancias,umbral_densidad,radio_percentil_riesgos,umbral_entropia,umbral_riesgo,entropia,criterio_pureza,proporcion_min,proporcion_min_valor,densidad,densidad_valor,riesgo,riesgo_valor,pasa_pureza,pasa_densidad,pasa_riesgo,vecinos_validos_por_percentil,synthetics_from_this_seed,cant_vecinos_en_p_elegido,cant_min_en_p_elegido
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,189,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,4/7,0.5714285714285714,7/7,1.0,0/7,0.0,False,True,True,7,0,7,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,209,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,2/7,0.2857142857142857,6/7,0.8571428571428571,1/7,0.14285714285714285,False,True,True,6,0,6,1
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,168,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,5/7,0.7142857142857143,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,2,7,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,143,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,5/7,0.7142857142857143,0/7,0.0,0/7,0.0,True,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,154,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,5/7,0.7142857142857143,0/7,0.0,0/7,0.0,True,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,199,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,7/7,1.0,4/7,0.5714285714285714,0/7,0.0,True,True,True,4,2,4,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,153,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,3/7,0.42857142857142855,7/7,1.0,4/7,0.5714285714285714,False,True,False,7,0,7,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,198,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,4/7,0.5714285714285714,7/7,1.0,2/7,0.2857142857142857,False,True,True,7,0,7,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,200,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,6/7,0.8571428571428571,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,2,7,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,167,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,7/7,1.0,7/7,1.0,0/7,0.0,True,True,True,7,3,7,7
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,160,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,6/7,0.8571428571428571,7/7,1.0,0/7,0.0,True,True,True,7,4,7,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,177,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,6/7,0.8571428571428571,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,0,7,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,210,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,2/7,0.2857142857142857,7/7,1.0,1/7,0.14285714285714285,False,True,True,7,0,7,2
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,166,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,6/7,0.8571428571428571,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,2,7,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,204,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,7/7,1.0,7/7,1.0,0/7,0.0,True,True,True,7,3,7,7
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,170,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,7/7,1.0,7/7,1.0,0/7,0.0,True,True,True,7,0,7,7
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,206,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,6/7,0.8571428571428571,7/7,1.0,0/7,0.0,True,True,True,7,3,7,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,147,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,6/7,0.8571428571428571,7/7,1.0,0/7,0.0,True,True,True,7,1,7,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,212,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,1/7,0.14285714285714285,0/7,0.0,0/7,0.0,False,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,180,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,5/7,0.7142857142857143,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,0,7,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,161,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,6/7,0.8571428571428571,0/7,0.0,0/7,0.0,True,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,207,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,6/7,0.8571428571428571,1/7,0.14285714285714285,0/7,0.0,True,False,True,1,0,1,1
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,152,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,6/7,0.8571428571428571,1/7,0.14285714285714285,0/7,0.0,True,False,True,1,0,1,1
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,182,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,5/7,0.7142857142857143,7/7,1.0,0/7,0.0,True,True,True,7,2,7,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,214,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,3/7,0.42857142857142855,0/7,0.0,0/7,0.0,False,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,159,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,5/7,0.7142857142857143,3/7,0.42857142857142855,0/7,0.0,True,False,True,3,0,3,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,213,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,2/7,0.2857142857142857,0/7,0.0,0/7,0.0,False,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,218,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,2/7,0.2857142857142857,1/7,0.14285714285714285,0/7,0.0,False,False,True,1,0,1,1
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,144,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,0/7,0.0,7/7,1.0,7/7,1.0,False,True,False,7,0,7,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,183,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,0/7,0.0,4/7,0.5714285714285714,1/7,0.14285714285714285,False,True,True,4,0,4,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,179,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,6/7,0.8571428571428571,3/7,0.42857142857142855,0/7,0.0,True,False,True,3,0,3,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,175,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,4/7,0.5714285714285714,7/7,1.0,0/7,0.0,False,True,True,7,0,7,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,208,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,7/7,1.0,1/7,0.14285714285714285,0/7,0.0,True,False,True,1,0,1,1
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,145,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,3/7,0.42857142857142855,7/7,1.0,4/7,0.5714285714285714,False,True,False,7,0,7,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,149,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,7/7,1.0,4/7,0.5714285714285714,0/7,0.0,True,True,True,4,0,4,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,201,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,7/7,1.0,7/7,1.0,0/7,0.0,True,True,True,7,3,7,7
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,173,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,5/7,0.7142857142857143,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,3,7,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,162,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,1/7,0.14285714285714285,7/7,1.0,3/7,0.42857142857142855,False,True,True,7,0,7,1
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,172,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,7/7,1.0,5/7,0.7142857142857143,0/7,0.0,True,True,True,5,2,5,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,158,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,5/7,0.7142857142857143,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,3,7,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,196,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,4/7,0.5714285714285714,7/7,1.0,1/7,0.14285714285714285,False,True,True,7,0,7,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,190,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,4/7,0.5714285714285714,7/7,1.0,0/7,0.0,False,True,True,7,0,7,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,164,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,6/7,0.8571428571428571,1/7,0.14285714285714285,0/7,0.0,True,False,True,1,0,1,1
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,217,im,False,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,1/7,0.14285714285714285,0/7,0.0,0/7,0.0,False,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,192,im,True,7,0.8111790931817326,0.5,0.5060479046928344,,0.5,,proporcion,7/7,1.0,7/7,1.0,0/7,0.0,True,True,True,7,3,7,7
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,253,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,4/7,0.5714285714285714,0/7,0.0,0/7,0.0,False,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,235,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,3/7,0.42857142857142855,1/7,0.14285714285714285,0/7,0.0,False,False,True,1,0,1,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,257,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,0/7,0.0,0/7,0.0,0/7,0.0,False,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,241,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,0/7,0.0,7/7,1.0,7/7,1.0,False,True,False,7,0,7,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,256,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,4/7,0.5714285714285714,6/7,0.8571428571428571,1/7,0.14285714285714285,False,True,True,6,0,6,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,247,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,3/7,0.42857142857142855,4/7,0.5714285714285714,2/7,0.2857142857142857,False,True,True,4,0,4,1
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,251,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,1/7,0.14285714285714285,6/7,0.8571428571428571,0/7,0.0,False,True,True,6,0,6,1
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,231,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,4/7,0.5714285714285714,3/7,0.42857142857142855,0/7,0.0,False,False,True,3,0,3,2
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,228,imU,True,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,5/7,0.7142857142857143,4/7,0.5714285714285714,0/7,0.0,True,True,True,4,18,4,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,250,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,5/7,0.7142857142857143,1/7,0.14285714285714285,0/7,0.0,True,False,True,1,0,1,1
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,240,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,2/7,0.2857142857142857,7/7,1.0,2/7,0.2857142857142857,False,True,True,7,0,7,2
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,237,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,4/7,0.5714285714285714,7/7,1.0,1/7,0.14285714285714285,False,True,True,7,0,7,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,243,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,4/7,0.5714285714285714,6/7,0.8571428571428571,0/7,0.0,False,True,True,6,0,6,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,226,imU,True,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,6/7,0.8571428571428571,6/7,0.8571428571428571,0/7,0.0,True,True,True,6,8,6,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,258,imU,True,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,6/7,0.8571428571428571,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,12,7,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,238,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,6/7,0.8571428571428571,3/7,0.42857142857142855,0/7,0.0,True,False,True,3,0,3,2
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,234,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,3/7,0.42857142857142855,7/7,1.0,4/7,0.5714285714285714,False,True,False,7,0,7,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,252,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,4/7,0.5714285714285714,5/7,0.7142857142857143,0/7,0.0,False,True,True,5,0,5,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,224,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,4/7,0.5714285714285714,7/7,1.0,0/7,0.0,False,True,True,7,0,7,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,244,imU,True,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,6/7,0.8571428571428571,5/7,0.7142857142857143,0/7,0.0,True,True,True,5,16,5,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,248,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,3/7,0.42857142857142855,5/7,0.7142857142857143,0/7,0.0,False,True,True,5,0,5,2
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,236,imU,True,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,5/7,0.7142857142857143,7/7,1.0,2/7,0.2857142857142857,True,True,True,7,12,7,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,239,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,0/7,0.0,7/7,1.0,6/7,0.8571428571428571,False,True,False,7,0,7,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,232,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,3/7,0.42857142857142855,7/7,1.0,1/7,0.14285714285714285,False,True,True,7,0,7,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,245,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,0/7,0.0,7/7,1.0,6/7,0.8571428571428571,False,True,False,7,0,7,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,233,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,1/7,0.14285714285714285,7/7,1.0,6/7,0.8571428571428571,False,True,False,7,0,7,1
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,230,imU,True,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,6/7,0.8571428571428571,4/7,0.5714285714285714,0/7,0.0,True,True,True,4,20,4,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,242,imU,False,7,0.729356014012378,0.5,0.5276942059642538,,0.5,,proporcion,5/7,0.7142857142857143,1/7,0.14285714285714285,0/7,0.0,True,False,True,1,0,1,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,272,om,True,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,6/7,0.8571428571428571,5/7,0.7142857142857143,0/7,0.0,True,True,True,5,17,5,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,270,om,True,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,7/7,1.0,5/7,0.7142857142857143,0/7,0.0,True,True,True,5,17,5,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,278,om,True,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,6/7,0.8571428571428571,7/7,1.0,0/7,0.0,True,True,True,7,8,7,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,263,om,True,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,6/7,0.8571428571428571,6/7,0.8571428571428571,0/7,0.0,True,True,True,6,10,6,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,262,om,False,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,0/7,0.0,7/7,1.0,7/7,1.0,False,True,False,7,0,7,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,261,om,False,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,6/7,0.8571428571428571,3/7,0.42857142857142855,0/7,0.0,True,False,True,3,0,3,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,271,om,False,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,3/7,0.42857142857142855,6/7,0.8571428571428571,1/7,0.14285714285714285,False,True,True,6,0,6,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,268,om,True,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,7/7,1.0,4/7,0.5714285714285714,0/7,0.0,True,True,True,4,20,4,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,276,om,True,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,5/7,0.7142857142857143,4/7,0.5714285714285714,0/7,0.0,True,True,True,4,13,4,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,273,om,True,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,5/7,0.7142857142857143,7/7,1.0,0/7,0.0,True,True,True,7,13,7,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,274,om,False,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,6/7,0.8571428571428571,2/7,0.2857142857142857,0/7,0.0,True,False,True,2,0,2,2
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,260,om,False,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,4/7,0.5714285714285714,7/7,1.0,2/7,0.2857142857142857,False,True,True,7,0,7,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,275,om,False,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,7/7,1.0,3/7,0.42857142857142855,0/7,0.0,True,False,True,3,0,3,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,264,om,False,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,1/7,0.14285714285714285,3/7,0.42857142857142855,2/7,0.2857142857142857,False,False,True,3,0,3,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,277,om,False,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,4/7,0.5714285714285714,7/7,1.0,2/7,0.2857142857142857,False,True,True,7,0,7,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,269,om,False,7,0.968819660839952,0.5,0.71542343434826,,0.5,,proporcion,7/7,1.0,3/7,0.42857142857142855,0/7,0.0,True,False,True,3,0,3,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,301,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,7/7,1.0,6/7,0.8571428571428571,0/7,0.0,True,True,True,6,3,6,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,329,pp,False,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,2/7,0.2857142857142857,3/7,0.42857142857142855,0/7,0.0,False,False,True,3,0,3,1
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,294,pp,False,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,4/7,0.5714285714285714,7/7,1.0,0/7,0.0,False,True,True,7,0,7,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,303,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,6/7,0.8571428571428571,7/7,1.0,0/7,0.0,True,True,True,7,5,7,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,328,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,7/7,1.0,7/7,1.0,0/7,0.0,True,True,True,7,3,7,7
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,298,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,5/7,0.7142857142857143,7/7,1.0,0/7,0.0,True,True,True,7,6,7,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,293,pp,False,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,7/7,1.0,0/7,0.0,0/7,0.0,True,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,312,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,7/7,1.0,7/7,1.0,0/7,0.0,True,True,True,7,2,7,7
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,330,pp,False,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,0/7,0.0,4/7,0.5714285714285714,1/7,0.14285714285714285,False,True,True,4,0,4,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,287,pp,False,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,4/7,0.5714285714285714,4/7,0.5714285714285714,0/7,0.0,False,True,True,4,0,4,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,290,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,6/7,0.8571428571428571,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,6,7,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,333,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,6/7,0.8571428571428571,7/7,1.0,0/7,0.0,True,True,True,7,3,7,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,319,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,5/7,0.7142857142857143,4/7,0.5714285714285714,0/7,0.0,True,True,True,4,2,4,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,299,pp,False,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,7/7,1.0,0/7,0.0,0/7,0.0,True,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,289,pp,False,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,7/7,1.0,0/7,0.0,0/7,0.0,True,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,335,pp,False,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,7/7,1.0,1/7,0.14285714285714285,0/7,0.0,True,False,True,1,0,1,1
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,291,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,5/7,0.7142857142857143,6/7,0.8571428571428571,0/7,0.0,True,True,True,6,1,6,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,321,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,5/7,0.7142857142857143,7/7,1.0,2/7,0.2857142857142857,True,True,True,7,5,7,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,297,pp,False,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,7/7,1.0,0/7,0.0,0/7,0.0,True,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,326,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,6/7,0.8571428571428571,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,2,7,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,302,pp,False,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,3/7,0.42857142857142855,0/7,0.0,0/7,0.0,False,False,True,0,0,0,0
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,334,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,5/7,0.7142857142857143,7/7,1.0,0/7,0.0,True,True,True,7,2,7,5
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,307,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,7/7,1.0,7/7,1.0,0/7,0.0,True,True,True,7,3,7,7
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,327,pp,False,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,3/7,0.42857142857142855,7/7,1.0,3/7,0.42857142857142855,False,True,True,7,0,7,3
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,306,pp,False,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,4/7,0.5714285714285714,5/7,0.7142857142857143,1/7,0.14285714285714285,False,True,True,5,0,5,2
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,309,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,7/7,1.0,7/7,1.0,0/7,0.0,True,True,True,7,4,7,7
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,322,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,6/7,0.8571428571428571,5/7,0.7142857142857143,0/7,0.0,True,True,True,5,4,5,4
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,308,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,6/7,0.8571428571428571,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,1,7,6
PRD70_PR30_CPprop_UD050_UR050_Upp060_I0,316,pp,True,7,0.7269284094411087,0.5,0.49194694182090226,,0.5,,proporcion,7/7,1.0,7/7,1.0,0/7,0.0,True,True,True,7,4,7,7
