0,1,2,3,4,5,6,7,8,Type
-0.2813316746156814,1.833186918526438,-2.5777779,1.0911589609574008,0.3290793582504917,-1.1666666,0.03850328234294211,1.4768756035051753,0.0,7
-0.7545400555154483,1.290933135617229,-2.5777779,2.7306850967160963,0.7080321291436301,-1.0713880112843268,0.362599653011878,0.6228498471711177,0.6103012217116944,7
-0.7836334629827894,1.7297298,-2.5777779,2.3825244214311185,0.8822912598398945,-1.1666666,-0.010080680065533087,0.6033783925190083,0.4436426951268498,7
-0.3207307897600976,1.3449209655088379,-2.5777779,2.6712561162242725,0.7221919616231852,-1.1323420014713383,0.41620424036487463,0.5529072097534594,0.3370053176931387,7
-0.379495078847577,0.8958262705754729,-2.0075740112093565,1.3740614247741092,0.5881294337689837,-1.1666666,0.04475534416899965,1.2764632392751336,0.0,7
-0.26378666686262897,1.3973401765260751,-2.5777779,1.5664403656306656,0.5586344996079269,-1.1666666,-0.085646322732749,1.6337634579078524,0.0,7
-0.7481942419845724,1.78965265027471,-2.5777779,2.24285544101818,0.8895638684998061,-1.1666666,-0.035083225361827314,0.6209718995204595,0.0,7
-0.24584179400183548,1.818493603614461,-2.5777779,1.2802779728660667,0.316666468026745,-1.1666666,-0.12392664350674179,1.5738573467466355,0.0,7
-0.6913458330943949,1.0661403824127538,-2.5777779,3.2768978699757927,0.03316751714263777,-1.0333957583123927,0.5805641381349516,0.8916853107796656,0.0,7
-0.33814661648430294,1.3895879714436559,-2.5777779,1.3981702684524016,0.7323909518066959,-1.1666666,-0.10645689065412962,1.5783983277713467,0.3053937256876141,7
-0.3258389406757888,1.1356495804811995,-2.5777779,1.5095954947470762,0.8773130546022205,-1.1666666,-0.04922420551556389,1.6230158085077468,0.0,7
-0.16793987582232436,1.714320654507943,-2.5777779,1.2823928706827745,0.28570673667188895,-1.1666666,-0.03838909503194814,1.5728505943350248,0.41546533596595364,7
-0.723936097448316,0.9621623,-2.5777779,3.2121942884917316,0.3583345316056613,-1.0,0.5546779217044018,0.7975725968495544,0.2650781940131084,7
-0.3289501717781782,1.3516651309402834,-2.0236188221361724,1.0131749621217823,0.32230407979535297,-1.1666666,0.03786751385508246,1.2179715617872786,0.0,7
-0.5633857661139525,1.2115728790617761,-2.5777779,2.7043838929313586,0.7102950937376875,-1.0686621911198533,0.45221765847211126,0.6305986655754222,0.2672848674929378,7
-0.38219785078198926,1.511833609055616,-2.5777779,1.39740019003733,0.7001057352421236,-1.1666666,-0.17179631001732093,1.579942455014345,0.0,7
-0.5271052076191209,1.7839823093126046,-2.5777779,2.1590067778485054,0.7520374321442012,-1.1666666,0.08455773984029163,0.6466543841432366,0.0,7
-0.7149060536499586,0.9621623,-2.5777779,3.2261133010201557,0.3282904542738693,-1.0,0.5582998760057951,0.811352417874712,0.2511591824033392,7
-0.284794982788677,1.5461861562760246,-2.5777779,1.1733205541632286,0.633262451167842,-1.1666666,-0.05540747464292694,1.5594658751383315,0.0,7
-0.5254579805402919,1.2901767755865843,-1.9600817060195599,1.0966402316272263,0.40920353564683126,-1.1666666,0.07526846,1.0895439986452424,0.0,7
-0.6988897398745967,0.9621623,-2.5777779,3.2508010297927425,0.27500218896946993,-1.0,0.5647240260837482,0.8357932669154884,0.22647145526014192,7
-0.5225259066771428,1.5880246560208333,-2.5777779,1.7868604642924444,0.8121737031647954,-1.1666666,0.01801928375197842,1.0348581001445598,0.0,7
-0.551965,0.9996804729147261,-2.5777779,3.358961362587742,0.40459071504850697,-1.0482007566393081,0.5365830654080944,0.678249854716621,0.4732440290806531,7
0.46435876281604216,1.4110326712938395,-2.5777779,1.49997577645029,0.5531933055075164,-1.1666666,-0.12360561441631947,1.614973629068948,0.3640199271645529,7
-0.324356554398841,1.831772754388217,-2.5777779,1.1119693195656442,0.3488244435344502,-1.1666666,0.04694255700787263,1.4546382615851334,0.0,7
-0.1651438299516446,1.7266155594528414,-2.5777779,1.2565455869463276,0.2835610070509278,-1.1666666,-0.03349757283236637,1.5705760335936736,0.37410968767404007,7
-0.8680763980750944,1.066228764021786,-2.5777779,3.0044956592386076,0.6209878330167229,-1.0334241447837145,0.5096883275842874,0.6220326969352159,0.27223187387382347,7
