RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Type
1.5175074884194388,-1.8449678930374434,-1.1891284545344296,0.47727248,0.12347651244245818,-0.1803240383876951,3.0285747355788786,0.0,0.0,5
1.4561766347225689,-2.3096332237533623,-1.2912507682971723,0.47727248,0.7151318918757363,0.005523560767391106,3.211697124269153,0.0,0.0,5
-0.2588013170784986,-0.9585301744953173,-1.9514536220498515,2.328099296853572,-1.546647322890276,6.39252330503793,0.3886080117953399,0.0,0.0,5
1.0991898214164122,-0.44367479468520493,-2.4299257623493222,0.489365849652468,0.9462348079601595,-0.6900258985873962,2.981438677298744,0.0,1.5396175535931194,5
1.4353773870231585,-2.246181718181692,-1.3860821428928765,0.4689382707382941,0.8255822597481869,-0.027090680964415137,3.219708762861207,0.0,0.1866865201002903,5
0.6382787811418267,-1.3965582910030654,-1.5649843003831176,1.3946302184000516,-0.715838193287651,3.0738722919742987,1.7165156093044036,0.0,0.0,5
0.9808589415338445,-1.2278165232164469,-2.1641595819612496,0.6150255486434106,1.0928004579697734,-0.23894135928368576,3.1821365869767235,0.0,0.0,5
-0.4207828794727484,-0.4274905003693241,-1.796058362616483,2.311081752581253,-1.307317149548523,5.103769260201165,0.15644010695226052,0.0,0.0,5
1.1539361972994076,-1.2675679698924784,-1.8524679636615622,0.5752836854492027,0.6370568594440266,-0.27734357624515804,3.0833316179272,0.0,0.0,5
1.3943636639455874,-1.7657409735656793,-1.2392568515640767,0.6078756574822122,-0.015608387014970582,0.2768178625463751,2.835714287581487,0.0,0.0,5
1.159178865750782,-2.0924290895895066,-1.5080349968565467,0.5726721880749326,0.9162385477670673,0.16798288629803104,3.004916844747589,0.0,0.0,5
0.07392651704511488,-0.921518250093031,-2.257716697751353,0.9358553917107191,1.243802429503963,0.64886427104099,2.0821341960685027,0.0,0.0,5
1.4293823874443399,-1.125367934454953,-1.7136869496433165,0.4249648338884346,0.4075033924811304,-0.5135513908808063,2.952210634533455,0.0,1.171692732995621,5
1.204277010643763,-1.3445303907959452,-1.760672568655151,0.561800677708682,0.5632629738884188,-0.2649841564380285,3.0748262409422957,0.0,0.0,5
-0.43537516799790277,-0.4156119977727517,-2.5777779,1.186456887651274,1.235055371169779,1.2334629162934405,1.5682459120399934,0.0,0.0,5
1.3519955613535468,-1.2789984174472686,-1.263778411166088,1.0220659815062616,-0.2354911064104428,0.04991679428055046,2.298954216640011,0.09431178055519568,1.8219320707754956,5
1.25274551369216,-1.4779248534299922,-1.1913186090227414,0.6654537786079847,0.0416132746119436,-0.11275021141559116,2.6297633741998205,0.0,0.0,5
-1.0416823459910143,-0.341534110376712,-2.1717734574788943,3.046356968361741,-2.069477986208806,8.308136511704735,-0.7663053630553456,0.0,0.0,5
-0.08635814228609723,-0.7485823930642459,-2.3684397716779655,0.989495170642327,1.292181468034519,0.7198872999468239,1.9458452466304443,0.0,0.0,5
-1.6632750370865752,-0.2822875117881997,-2.557971784273274,3.788313319061949,-2.8348639139087424,11.587430983856637,-1.6850904624124372,0.0,0.0,5
1.152917353183409,-1.663052280305914,-1.847419756341451,0.5638773560398543,0.9952942140390901,-0.1347506398327286,3.2063357757455293,0.0,0.0,5
-0.017654356848270936,-0.4771187975956751,-2.036643955985137,1.117832732695943,0.7925697893169991,0.54977886438927,1.654202838972412,0.0,0.0,5
1.182387575128935,-1.8606163560454552,-1.280675390375493,0.6773780942261192,0.5533189240846415,0.05389532334951559,2.7644750477367848,0.0,0.0,5
0.5656374746520465,-0.5799715566547458,-1.2070946153636608,1.1494909189305031,-0.1101924506856623,0.07952008416507113,1.6221339569138928,0.0,0.0,5
1.4807846150214503,-1.5239259790676727,-1.4134858483382344,0.4546767808236356,0.2331930773655262,-0.3283466962681568,2.9915708610156835,0.0,0.5061442922786675,5
0.914951694954575,-1.8289251755681297,-1.6767447361403116,0.6544035995853139,0.989954122017644,0.27620131146375937,2.7972521520007723,0.0,0.0,5
1.2998742979983473,-2.0347918338847037,-1.5768888556546214,0.5201911331707635,0.9120130796205184,-0.04576022278896075,3.227004563829583,0.0,0.0,5
1.8960061731442601,0.005190316396049055,-2.4814570224593595,0.46003903228828613,-0.12449268647483303,-0.6559741635145155,3.5029891315083503,0.0,1.003010955373788,5
1.5750436448720682,-1.6772378127108611,-1.2878181512088114,0.48062245661637776,0.04130127682285911,-0.21053097546457844,3.0872784539408196,0.0,0.0,5
-0.8511077212304252,-0.36126738021530874,-2.5777779,2.0504470054081656,-0.10860084589412589,4.663242376998682,0.4838244788237098,0.0,0.0,5
0.6979752858321819,-0.49688831841158015,-1.323944243441199,1.1049742372358886,-0.1634788658086338,0.03372651094906021,1.798748218166648,0.0,0.0,5
0.6676712510039015,-0.5232534853995138,-1.3762529642634425,1.039803305878039,0.01883803195342304,-0.06350385641402634,1.792423346832907,0.0,0.3817199769913553,5
0.6437719272150217,-0.6058924505492473,-1.8233214000990394,0.9445802182921721,0.48606434778316876,-0.12266487212653461,2.298072876471224,0.0,0.0,5
0.736695150812805,-0.6501758753254977,-2.4470307005009886,0.7273546534457048,1.0929166140494049,-0.3312703597768572,3.0028041018268663,0.0,0.0,5
-0.5420062285998724,-1.0464086143395943,-2.108074768188254,2.593610870032467,-1.5124232337553938,7.421444025821461,0.094637253857065,0.0,0.0,5
2.0205418697589885,-0.4676524304351142,-2.11660867903407,0.5076745053063362,-0.4378075225538031,-0.3965128914573773,3.618426558636072,0.0,0.0,5
1.125428717703055,-0.30573538852998833,-1.6652176137931385,0.9464959648814761,-0.3107092045342967,-0.11154526755597388,2.3744794160680427,0.0,0.0,5
1.4889669230122997,-2.061201818775289,-1.2366514939148956,0.47727248,0.3988057804592025,-0.0938390925615419,3.1137914934893116,0.0,0.0,5
0.9659798355004843,-0.9802151111036964,-2.195202364023305,0.625624887997515,0.9125794291164795,-0.32348966381436295,3.115087952551265,0.0,0.0,5
1.5153413369724738,-0.13137033724255293,-1.9765188779762846,0.8019359411133951,-0.44500913694374955,-0.24405864899008456,2.8996474054472134,0.0,0.0,5
1.102586869903866,-1.6962425681123694,-1.2714002662585955,0.7383590384274794,0.4689425971256399,0.05762194267815935,2.617334031266618,0.0,0.0,5
1.541050728813352,-1.7695329826321022,-1.22457882663064,0.4785583001978702,0.07785878545117542,-0.1963399701909051,3.0467501826054293,0.0,0.0,5
0.6135174419495357,0.6899262655680742,-1.2794626238954565,0.19421634335118076,-0.032015632404383494,-1.1666666,1.583578054798359,0.0,0.0,6
0.5833380678554307,1.3809145672955543,-2.035962092529768,-1.0087880837606424,0.42868995699119417,-1.1666666,2.129010054781113,0.0,0.0,6
0.48658976379106056,1.2705514416019281,-1.3196928233207363,0.6529999926576413,-0.4454789454330375,-1.1666666,1.21852713708121,0.0,0.0,6
0.5721597587348641,0.7020270395508826,-0.8003086553954306,0.07433782134714773,-0.28065687308339426,-1.1666666,1.1460563965438504,0.0,0.0,6
0.5541806950409086,0.9666759182960927,-2.5090379973333694,1.6350477436449342,-0.06838642009396922,-1.1666666,2.3969186280769463,0.0,0.0,6
0.4787257036333329,1.6793946593818503,-1.8122891873512503,0.6920308481595654,-0.3013557283840861,-1.1666666,1.4215216995304194,0.0,0.0,6
0.6657402472241213,0.7941226282220316,-1.2436730249883665,-0.7254279099185001,0.2036900029394625,-1.1666666,1.6520272960685032,0.0,0.0,6
0.6908655994906121,0.9669589670973876,-1.614327438733361,-1.022713414830034,0.39173118134243257,-1.1666666,1.9757481944298094,0.0,0.0,6
0.5885943028845242,0.8121405409907327,-1.8400521557009668,0.8365362940168508,-0.039917292019958917,-1.1666666,1.9583796455752882,0.0,0.0,6
0.5585534889773057,0.9594500871598897,-2.5157521852749225,1.6107491271799785,-0.04944146493615957,-1.1666666,2.410142355372374,0.0,0.0,6
-0.6985069268966444,2.8964184732230542,-2.2270470485503573,-0.3639819255008978,1.086207543015067,-1.1666666,0.057217743901689655,0.0,0.0,6
0.5224771300068707,0.7836965143190513,-0.8273480729953707,-0.09390984386689033,-0.15707919616716742,-1.1666666,1.1067097924083344,0.0,0.0,6
-1.6727825616582512,3.529600099873759,-2.0861833303168984,-1.4335678413781476,2.1789915478262163,-1.1666666,-1.2652968414196826,0.0,0.0,6
0.6220463257939989,0.6481036301249173,-1.087624710191268,-0.02559032850980897,-0.029311625623217746,-1.1666666,1.4553181584779928,0.0,0.0,6
0.558929101291831,0.9799030745641423,-2.5777779,1.6274457575309538,-0.03576095014523954,-1.1666666,2.457328337395123,0.0,0.0,6
-1.3296092136875617,3.1282882164326162,-1.8752450555041857,-1.0637410493870778,1.6944639166881388,-1.1666666,-0.9085184164742173,0.0,0.0,6
0.5873957832960703,0.6734323664268451,-0.7984426907154674,-0.031576940101694595,-0.21886868603925086,-1.1666666,1.17314311306136,0.0,0.0,6
0.2923414900734781,1.476268553188631,-1.2359206607751434,0.6936784798634883,-0.45884649353272833,-1.1666666,0.9274261184722656,0.0,0.0,6
0.7518626021649026,1.422761602706625,-2.569642892415271,-1.7576948794138598,0.8631545414659435,-1.1666666,2.797976013778774,0.0,0.0,6
0.5539789855533035,0.7278099851519408,-0.8176320285772869,-0.16931304267327504,-0.1201986705695813,-1.1666666,1.1490215787341678,0.0,0.0,6
0.721243585580848,1.1759279734840264,-2.0624697973201847,-1.3821485716885398,0.6190837072425528,-1.1666666,2.367145252000773,0.0,0.0,6
0.5229253876894423,0.8448360973437746,-1.1788744332219991,0.730015550674666,-0.41806640636430875,-1.1666666,1.3385687952215546,0.0,0.0,6
0.35648565989534176,1.17605107154542,-1.5723331764168416,1.0345425409600582,-0.3247137806973958,-1.1666666,1.3960690567602327,0.0,0.0,6
0.2480544380747321,1.2714575258723164,-0.9103298021726723,0.6035863692114011,-0.5040742306155058,-1.1666666,0.7342433568348964,0.0,0.0,6
0.4115626141684755,1.345829439388523,-1.4974722904195616,-0.22695081892268365,-0.020357425598184764,-1.1666666,1.4450413714719623,0.0,0.0,6
0.20139919305496123,2.100806110628334,-2.0491346030715683,0.6157806819274261,-0.04091974934595699,-1.1666666,1.1498559287761911,0.0,0.0,6
0.5399197841534504,1.1091535076977606,-2.4911335343866616,1.5625303418687801,-0.09558680885141052,-1.1666666,2.301650377789799,0.0,0.0,6
0.5807947598620632,0.6858210381975739,-0.7992511218472227,0.014310740081707185,-0.24563848212252243,-1.1666666,1.1614077650534782,0.0,0.0,6
0.4676012120101246,1.7573051611893622,-1.884801300232592,0.7671008772854138,-0.3209969026939956,-1.1666666,1.4331454009375604,0.0,0.0,6
0.49036478174946957,1.2076861766165883,-1.2496425776802367,0.6289708970264061,-0.45508368505152175,-1.1666666,1.1945267536483666,0.0,0.0,6
-0.3939842045213906,1.8690369924170787,-1.3837723277113423,-1.0033747022082453,1.078712613056612,-1.1666666,0.14708021728759624,0.0,0.0,6
0.7157472966655825,1.1381192119017012,-1.9813874019749127,-1.3171159700364807,0.5779488155400354,-1.1666666,2.296329783766483,0.0,0.0,6
0.6130936804451746,1.0582412897945734,-1.5309617399269773,-0.45159602379211483,0.05492295334972519,-1.1666666,1.7681264902250131,0.0,0.0,6
0.5008160462688731,1.5246846970637273,-1.66829901925817,0.5429613246956502,-0.262353472374014,-1.1666666,1.3984400562990762,0.0,0.0,6
0.4963781809923556,1.482642014246744,-2.2535039642735946,1.235374303562715,-0.21974659673080865,-1.1666666,1.8903683741522987,0.0,0.0,6
-1.4388676678735213,3.2560566351939126,-1.942402921844839,-1.1814853434834474,1.84872630420039,-1.1666666,-1.0221084123959643,0.0,0.0,6
0.7493294607332264,1.3990907384787166,-2.527697828170055,-1.7311637188119402,0.8410144676299663,-1.1666666,2.767015077853147,0.0,0.0,6
0.2765741276316464,1.2574735483762938,-1.1692097421879348,0.7750237238681652,-0.43473105000698925,-1.1666666,0.9728593012663769,0.0,0.0,6
0.5263359609466828,1.2256719974729429,-2.4169994227607416,1.4604663510475393,-0.13432136351866936,-1.1666666,2.173341321164873,0.0,0.0,6
0.46509441480734565,1.628512867137269,-1.7185662837988176,0.7898241884752816,-0.3907885486530327,-1.1666666,1.3551878426237531,0.0,0.0,6
0.3624151010634704,1.3357910622712426,-1.3434023459771285,-0.0032555446861709525,-0.14883656302371834,-1.1666666,1.249347754573646,0.0,0.0,6
0.7463904770441052,1.3917376703786142,-2.5061954658720524,-1.70355989420112,0.8240562931053201,-1.1666666,2.745466280172529,0.0,0.0,6
0.6001630892463089,0.6494709361433048,-0.796879071421883,-0.12033015513043444,-0.1670921425626966,-1.1666666,1.195840923476221,0.0,0.0,6
-2.1279356329990207,4.034486919698111,-2.3798172367817845,-2.0812334118852966,2.938552762120243,-1.1666666,-1.7247531494001953,0.0,0.0,6
-1.286593704621545,3.077985257119071,-1.8488047234497538,-1.0173846297588656,1.6337301713865202,-1.1666666,-0.8637975613624977,0.0,0.0,6
0.40493473248070133,1.7655008443398823,-1.781844594307592,0.8313491786920658,-0.38264948070999344,-1.1666666,1.3019493120278964,0.0,0.0,6
0.31122596891576704,0.9883333615615748,-0.9786738967284896,-0.5650020263026294,0.3223026164755156,-1.1666666,0.9083679393585182,0.0,0.0,6
0.5935247035773393,0.7879635965599374,-1.729153965517575,0.7094698469890434,-0.03835415232309329,-1.1666666,1.884234811009526,0.0,0.0,6
0.4779957422646498,1.4136674337640498,-1.479165791554917,0.7077034582809022,-0.4236132642770166,-1.1666666,1.2731652379158087,0.0,0.0,6
0.48216300296223874,1.6045761008983839,-2.175924215271711,1.1285665383331653,-0.26028147282063074,-1.1666666,1.7560957135738724,0.0,0.0,6
0.27270780571640474,1.2614129736087578,-1.1497056115054751,0.7624675475377081,-0.44005396357574794,-1.1666666,0.95238334359095,0.0,0.0,6
0.635028667384742,1.6001085193993967,-2.349219083239165,-0.7345738468183395,0.3928716779705843,-1.1666666,2.2769990355940637,0.0,0.0,6
0.6255450483454402,1.0893934722476375,-1.6220591572717113,-0.5685430408701533,0.12676835715542845,-1.1666666,1.8594206368114468,0.0,0.0,6
-0.15951181987635818,1.7513809001257115,-2.5777779,1.2044820053187966,0.2792389138510921,-1.1666666,-0.023644693593001823,1.5659944388686102,0.2908079685239775,7
-0.22384972529754094,1.0942687834778089,-2.5777779,1.6495452625848384,0.7119537978662144,-1.1666666,0.010465637229530875,1.6662667469429107,0.0,7
-0.468171940236584,1.811137667757558,-2.5777779,1.1859932607519934,0.4316035992728996,-1.1666666,0.06990667103302986,1.3849864514201227,0.0,7
0.8146210918380379,1.2981408180949057,-2.5777779,1.5121464951064107,0.6879141737980083,-1.1666666,-0.1495175294866554,1.6283614329784848,0.16928824123736652,7
-0.8682526277056243,1.1981128269812618,-2.5777779,3.0225757172664105,0.3466709179995831,-1.0757827668091462,0.5258710198315548,0.6780547025037847,0.0,7
1.376080754240137,0.5684538723030154,-0.1263179336118686,0.5859041335970561,-1.0455675297031037,0.7670584226190389,-1.0001147257579537,0.6220308047870677,0.0,7
0.24454153638741266,1.2034892533640698,-1.6542029848043855,1.415874439364459,-0.673916277408124,1.8106729799981274,-2.569971976683503,2.4019225109160462,0.0,7
-0.9863686895711012,2.048614682192958,-2.5777779,2.0519332770054115,0.9103045454781817,-1.1666666,-0.27866847171677955,0.6288261620064752,0.0,7
-0.16280143686554419,1.7369156409497841,-2.5777779,1.2348919726928496,0.28176341771897656,-1.1666666,-0.029399690211427312,1.5686705157299192,0.33946390963227013,7
-0.4295858170347774,1.798257273251633,-2.5777779,1.2231992370979239,0.3992410612797577,-1.1666666,0.05418417595225186,1.4094125145853726,0.10186151855377801,7
-0.7525803117927425,0.9621623,-2.5777779,3.1680417697188483,0.45363739060496244,-1.0,0.5431887154866313,0.7538616076354991,0.30923070987192547,7
-0.12232617418168079,0.9424649052494923,-0.6568436630869777,1.5370118346298192,-0.8761980509623901,0.5047314719592568,-1.6264108178007917,1.2380656507864976,0.0,7
0.24962249598512048,1.1504463877431859,-0.1775053278392054,1.964309014265406,-1.8936630055606347,1.8346524106897366,-2.980426321658691,1.618459483790916,0.0,7
-0.551965,1.0232776515614446,-2.5777779,3.284549182342213,0.7935514014823453,-1.0785167815670127,0.4818185074788541,0.4381468412479972,0.7708924226495687,7
-0.3282241013054943,1.394664470848844,-2.5777779,1.4506599759516852,0.5922326490418371,-1.1666666,0.044984044052122335,1.5433535831752063,0.0,7
-0.2578828689034008,1.6003375000958138,-2.5777779,1.1453595936111556,0.5647287907509282,-1.1666666,-0.04312355044295474,1.5577083300507983,0.0,7
-0.9511776942911112,1.7271406678344638,-2.5777779,2.4289150399706987,1.1735589628029677,-1.1666666,-0.21619234505749857,0.5615966252220215,0.0,7
2.107923218213842,0.7920000459734515,-0.361962807803086,-0.23074659987643947,-1.0694914871778094,-0.05616498374969443,0.19269115784628021,0.3879016270452103,0.0,7
-0.8701793558371108,1.7557864364658606,-2.5777779,2.349650201197445,1.0550617607088493,-1.1666666,-0.1428730327276695,0.5865128012628613,0.0,7
-0.38973980498427163,1.58390957098606,-2.5777779,1.3329876122113764,0.5147004859626816,-1.1666666,0.058239558919048855,1.4718535795406171,0.0,7
1.907453499203875,1.1418320621454914,-0.6188120577832172,0.8779480278639626,-2.129805413420545,0.28666554452778537,0.857307877282788,0.0,0.0,7
-0.551965,1.0162069880328193,-2.5777779,3.306846063542488,0.67700314031896,-1.0694328815381833,0.4982281710326542,0.5100913582541315,0.6817049959546273,7
-0.8394692694912048,1.1878856399235858,-2.5777779,3.0284938323468817,0.48102134624452453,-1.0833333,0.5086718283646663,0.5983924831581348,0.14184382159983064,7
1.0457810406669559,1.7785889803592967,-1.5854321806013982,1.3825547674395038,-1.8269259780329385,-0.20251262491470184,0.7637415707969617,0.6061439417385233,0.0,7
-0.6919626655500902,1.7297298,-2.5777779,2.357475900504725,0.7297932556840447,-1.1666666,0.09954030644002876,0.625421112976955,0.6690796314449964,7
1.8700837100811791,1.3649865655382343,-0.741564510472458,1.1521587548913905,-2.5174447438229794,0.33512045137938073,1.002672622549582,0.0,0.0,7
0.07528869848340741,1.4898239221340224,-2.5777779,1.0488564247561754,0.17015250368002263,0.521937846228731,-1.3120071990728044,2.3145426869266448,0.0,7
1.745467569661403,2.512151656249054,-1.5040987855742856,0.2351810588936713,-2.278534017676593,-0.65512895033765,-0.0071355269185413035,1.661285250341863,0.15123029459663742,7
-0.9769299129464311,1.9138483572697271,-2.5777779,2.212479200852255,1.0252950231918165,-1.1666666,-0.25632804469878945,0.5997390229473994,0.0,7
-0.975620314141335,2.0438976633942896,-2.5777779,2.0547059594284693,0.8969986174673785,-1.1666666,-0.2654285553775276,0.6303131329245556,0.02561996911654459,7
-0.44491911669993983,1.823616223339996,-2.5777779,1.2248312475935974,0.4051777760047881,-1.1666666,0.029480107346200518,1.4131201973350502,0.0,7
1.1769901024691627,2.3375200385276087,-1.8318890341125327,0.4099532482542177,-1.5077129325611898,-0.8112994961428359,0.010751905,1.6215319626619304,0.0,7
-0.8101632166459642,1.7724484646235426,-2.5777779,2.29710764916481,0.9736375260545598,-1.1666666,-0.0898409218581788,0.6034665259601997,0.0,7
-0.577473090481599,1.0412985033426296,-2.5777779,3.2510578465318996,0.8221370860483127,-1.0833333,0.4762721320541802,0.4176018722094894,0.7581755114670116,7
-0.26601221121863516,1.4024561844698578,-2.5777779,2.584711215829303,0.3990861026774487,-1.121211950824604,0.4437923190700379,0.7690912016574316,0.0,7
-0.4428584441576203,1.0588090992764707,-1.6898093773287939,1.0074210900148808,0.35733417916830407,-1.1666666,0.05420117452959604,1.01796720735661,0.0,7
-0.3167007175587744,1.1291167078672921,-2.5777779,1.5224137194422716,0.8646445081002342,-1.1666666,-0.043159650080494855,1.62704439744054,0.0,7
1.6625962843465683,1.940763754883266,-1.9282420978498616,0.7495277850321089,-0.9971157157397659,-0.8572054089055359,-0.08445437116625895,1.6591666295989669,0.0,7
