RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Type
1.713865142397231,-0.09272761121975237,-2.43434986336,0.42938042617088434,0.15912015631162268,-0.7322556501835678,3.3019895427262993,0.0,1.4935483950192878,5
0.5707949084638448,-0.5576550515543487,-1.2135843315617882,1.1835700169159342,-0.13549239774415323,0.09491493169734322,1.5875793393777526,0.008338726256606893,0.16108902521926538,5
1.814033139730425,-1.0283503798338636,-1.7324264987249558,0.4951346478892787,-0.21571875950677166,-0.31030179759791104,3.372215205974596,0.0,0.0,5
0.6836146954136162,-0.4294483833223527,-1.7143398096860565,1.6503641972735115,-0.16452956073510017,0.5374162914548054,1.3222781730134978,0.17376019631458958,3.3567309664408236,5
1.3591219394004024,-0.9240760406058182,-2.03047611557011,0.39730366127436034,0.7859328865392099,-0.6180769100303887,2.9824675192118923,0.0,1.7913037716747677,5
2.1447214602089586,-0.13048875840612056,-2.347628383636212,0.5152150792962872,-0.5713558313100777,-0.4483540815428117,3.766480468673707,0.0,0.0,5
1.0962687696862947,-0.4304034352080276,-1.4000108324697715,1.840181689262753,-0.7309179550192579,0.3961438472467314,1.209191648732017,0.23624726238211344,4.603669196417177,5
0.4189903006280685,-1.0166721731430692,-1.988152131139267,0.8310943888164961,0.8404175356856228,0.41312347681748224,2.252706224134518,0.0,0.0,5
0.18026477684827086,-0.5066656224043249,-1.7485414440148628,1.132167067304057,0.4778761056830009,0.3877212056107299,1.636117961027588,0.0,0.0,5
0.9339875552694383,-0.47050632525954894,-1.333009547321429,1.6568605271991925,-0.5664401459466433,0.31883725994978673,1.3058704335088829,0.16956283806767086,3.275645639055665,5
1.087925005798282,-0.4356284399115375,-1.401976693787304,1.8469965078545576,-0.7269113057585659,0.4055201042001516,1.2105001458371853,0.23662084254837973,4.571084323877312,5
1.5112187976457363,-0.20166907287504848,-2.381939412162046,0.39527029492046806,0.47466194104588444,-0.8171248550095949,3.078361556235943,0.0,2.0393102077213325,5
1.4631275062483249,-1.3870178511937596,-1.5166075173671527,0.4444704706377752,0.2930701749029211,-0.3919661071811047,2.9780502835409237,0.0,0.7347659253371615,5
-0.66704731934772,-0.3853277817162475,-2.5777779,1.6679261586269547,0.486286182754442,3.144750305598704,0.9639385407513337,0.0,0.0,5
1.5920938589855427,-0.09704737159367377,-2.0377971130246446,0.7734799592904451,-0.47144546654478703,-0.27014330417412236,3.0030243306180613,0.0,0.0,5
1.392939561522669,-0.26525528205400184,-2.3513488375323317,0.37536112619944156,0.6588352174454454,-0.8666607335348381,2.9478358985920554,0.0,2.3578567395657575,5
0.8897206091740477,-1.0035025045386163,-1.1996536638761093,0.9211887237183329,-0.03859137414817501,-0.011166615053732426,2.097395024222606,0.0,0.0,5
1.3036707918698744,-0.31373458727557557,-2.2527026609353875,0.49119675008594177,0.6378655139743805,-0.7842178801040349,2.7274042798699982,0.020409677869492604,2.723266079768429,5
2.156178522701603,-0.0993813497998568,-2.368942733144599,0.5159107880445624,-0.5836772708772671,-0.4531370555593123,3.780140224624222,0.0,0.0,5
-0.4517933788950306,-0.3312498707837077,-2.0417663070126997,2.9522221767552717,-1.9319926496359217,6.667695270726182,-0.43925315824522815,0.10786816179316881,2.08381670062476,5
2.104669162541155,0.1321712139976567,-2.4470307005009886,0.5834427704357517,-0.6479948399691641,-0.4443440952155558,3.6934050166243217,0.0,0.0,5
0.9678867337906593,-0.5166176953418158,-1.8274203405984115,1.4253965035780736,-0.022407524182835425,0.1231021939397084,1.9124690154806943,0.15100361947241608,2.917115290374163,5
1.1487764173194495,-1.7913839688080273,-1.276768812613851,0.7030625807622037,0.5177805659610492,0.05546493341746741,2.702500909652686,0.0,0.0,5
2.018356907648173,-0.47358488556608536,-2.112543846000087,0.5075418275579062,-0.43545771616823986,-0.39560073644296767,3.61582152360078,0.0,0.0,5
0.98795291681931,-0.5136517283301305,-2.477872932937543,0.5517764189509953,1.035056684325398,-0.587865721945485,3.036275412952104,0.0,1.0403328854393212,5
2.0627881864994815,-0.3529482086679863,-2.195202364023305,0.510239834085649,-0.48324110895420064,-0.4141494396906049,3.6687949996613165,0.0,0.0,5
0.059144450396701354,-1.4560801544356186,-1.8668695418847978,1.9530898968304733,-0.8034174121453082,5.187915482479824,1.0488103450611095,0.0,0.0,5
1.3985634665030968,-0.8864069118224336,-1.893676698019811,0.4071506225834341,0.5120135678958463,-0.6245934431469614,2.928611662944811,0.0,1.5707315634870294,5
0.5793889869401774,-0.5979428436913854,-1.2067788805261557,1.1398035884018785,-0.10715427011109799,0.07567206146399247,1.6423002590474653,0.0,0.0,5
0.8715591786027851,-0.835862212225527,-2.3673764097106487,0.6509139996196948,1.0509893332539417,-0.3466713420498907,3.1310408787899364,0.0,0.0,5
0.8466938261978677,-0.3357941484694722,-2.4013551602365655,0.5660147936035347,0.9388104312042804,-0.40885996203852826,2.5418298185427752,0.0,1.8371296574319718,5
0.7625650724103805,-0.9958644113506295,-1.2318800093221698,0.9981919584714322,0.10942459189521786,0.07350064699694464,1.990382768566652,0.0,0.0,5
-1.1327329130293746,-0.32892920656952285,-2.2268694501102355,3.154179939609368,-2.181243545843586,8.778034572472306,-0.9016195367772188,0.0,0.0,5
2.199032148856959,0.17436940440098314,-2.522368905730784,0.548457712577919,-0.6804968469775854,-0.4764137379533501,3.8205012359981367,0.0,0.0,5
1.7364611218214532,-1.2389684557198926,-1.5881140187289562,0.4904242318017972,-0.13229432751262404,-0.27791784697319144,3.279729472052323,0.0,0.0,5
1.5114893264289562,-1.890563723896592,-1.1991493264124686,0.47727248,0.1815333908542413,-0.1620875246292912,3.0465438348624008,0.0,0.0,5
1.514345935590749,-0.13181547085556938,-1.975724162203604,0.802304985971883,-0.44466628490029314,-0.24372035780262907,2.8983067129011624,0.0,0.0,5
1.1677022861729327,-0.3550404365130143,-2.106212605391317,0.5240947153028694,0.5896841269969724,-0.698316580374194,2.615022186334649,0.0,2.0319874486789553,5
0.8002483045192836,-0.4132749733450868,-1.5094967748740091,2.06974004450271,-0.9776123621267183,1.6001841065334492,0.8756897260282503,0.21498326296164463,4.153085639609463,5
1.053696400860572,-0.4722938045636914,-2.4495350889836174,0.5148903847562727,0.9825609803817886,-0.6482446579383243,3.0038656828507553,0.0,1.3354212262350893,5
0.6434499416858553,-1.5359939082699825,-1.8642954900540616,0.7452625382114024,1.0719020379149398,0.39650525665007147,2.566396068343244,0.0,0.0,5
0.5747495524955336,1.6916086061394846,-2.2354939729563976,-0.20670640500499182,0.1502346837410924,-1.1666666,2.00820700028583,0.0,0.0,6
0.6407841294738247,0.6224504471216633,-0.875515193966673,-0.43014480354297946,0.016915396145681223,-1.1666666,1.3304868546828859,0.0,0.0,6
0.4267109223558879,1.104498009757446,-1.9265930456845841,1.2626044555231504,-0.22803197028029282,-1.1666666,1.7679805357861675,0.0,0.0,6
0.555459918191954,0.9140468935202037,-1.1092982781143321,0.0897177204074478,-0.2776285345744435,-1.1666666,1.3455524259440135,0.0,0.0,6
0.49550643828193597,0.8431605815522785,-0.8146353605585059,0.4861431611144942,-0.5149016843833076,-1.1666666,1.0213257859781386,0.0,0.0,6
0.5660381444849293,0.995628512503696,-2.5777779,1.50407889967308,-0.002737030692801845,-1.1666666,2.470298813107248,0.0,0.0,6
0.5444917082630886,0.9844902581852988,-2.5207525312568704,1.6451065721629137,-0.06587864803027027,-1.1666666,2.3917450437820444,0.0,0.0,6
0.4702124895496065,1.7070844855911578,-2.110703939519172,1.038774653332164,-0.2943586106070524,-1.1666666,1.643214451883539,0.0,0.0,6
0.6628875688774704,1.5578203751930098,-2.401778857058679,-0.9785357412443862,0.5050100219584666,-1.1666666,2.401225326033883,0.0,0.0,6
0.2549422985927503,1.259535821419333,-0.9076661342062139,0.6003173213334986,-0.5043756142828655,-1.1666666,0.7422343358023598,0.0,0.0,6
0.5808574405382043,0.8500793826123227,-2.014075340704013,1.035930962065379,-0.04237019542806152,-1.1666666,2.074728886634321,0.0,0.0,6
0.41102247789137347,1.1204830868763427,-1.8474507813443748,1.2116550314023922,-0.24963085307990635,-1.1666666,1.684894871454306,0.0,0.0,6
0.4791331782396029,0.8714998846850744,-0.8209672147194852,0.49391407500796175,-0.5141852597191784,-1.1666666,1.0023302827613088,0.0,0.0,6
0.37192390317733603,1.0570607404206773,-0.8624271006947554,0.544796675231493,-0.5094942349214632,-1.1666666,0.8779510128997204,0.0,0.0,6
0.5585252206330558,0.95958870514059,-2.5163880176163724,1.6114776598674807,-0.04945042716333233,-1.1666666,2.4105674631553815,0.0,0.0,6
0.4595279676727235,1.798733525343387,-2.052392849523846,0.9584949760887038,-0.32482574717339513,-1.1666666,1.5422913979212178,0.0,0.0,6
0.49786306164767546,1.545365957966239,-1.6875472834882794,0.5628885851071744,-0.26756720147228796,-1.1666666,1.4015255556332726,0.0,0.0,6
0.6234192121923472,1.1225573262172437,-2.5777779,0.5083159212645965,0.2638175121047921,-1.1666666,2.574990784279601,0.0,0.0,6
0.5805355353182035,0.8516578921698288,-2.021315869118002,1.0442271138659454,-0.042472252615572643,-1.1666666,2.079569793240066,0.0,0.0,6
0.4833521516530767,1.3244673029876286,-1.3797708224330953,0.6736083427469878,-0.43724152195225363,-1.1666666,1.2391108623970999,0.0,0.0,6
0.5330532990895989,0.8843168452929105,-1.6098981494038984,1.02328049162116,-0.30475675691727433,-1.1666666,1.6815144977544416,0.0,0.0,6
0.5362257285024236,1.1408401528381873,-2.4709731178517087,1.5347745284780607,-0.10612048544455936,-1.1666666,2.2667573444744726,0.0,0.0,6
0.5525758853721783,1.0005927749790584,-2.560204576185163,1.6576237613692175,-0.059497672746714025,-1.1666666,2.421196427764558,0.0,0.0,6
0.6173160218182663,0.6712993708947734,-1.1940221781882416,0.09631921941674526,-0.030811326435260102,-1.1666666,1.5264538789961177,0.0,0.0,6
0.627844516865042,0.5975189737935068,-0.7934889110805148,-0.3127603911820759,-0.05483285730857823,-1.1666666,1.24505316907851,0.0,0.0,6
0.7005071308756109,1.4048463426137074,-2.403269203091435,-1.5420839522277958,0.7349878589344299,-1.1666666,2.5955491791924925,0.0,0.0,6
0.6838217865041002,0.9185048465183476,-1.5104156469561392,-0.9393703644326726,0.33901443212493676,-1.1666666,1.8849940651464656,0.0,0.0,6
0.5475248815134274,1.043918967650431,-2.5326385752009157,1.6196723243083488,-0.07390071540364795,-1.1666666,2.3734860350231166,0.0,0.0,6
0.24661751072885257,1.3588116701319435,-1.014221612707113,0.6377705758453144,-0.48979000813396856,-1.1666666,0.7753327032716903,0.0,0.0,6
0.5350475863214099,1.1509459489445255,-2.46454337251205,1.5259223893623826,-0.10947998240072834,-1.1666666,2.2556289375808545,0.0,0.0,6
0.4398400205971649,1.8551664072047067,-1.951087719225369,0.8740287863227463,-0.3590274708155452,-1.1666666,1.4180561022567093,0.0,0.0,6
0.5535508738571752,0.7369518309978084,-0.8025876962158084,0.2036993614740802,-0.35612336074141593,-1.1666666,1.1129733841501614,0.0,0.0,6
0.3385531810671306,1.1148197332661027,-0.875332199929854,0.5606347555777872,-0.5080340731505182,-1.1666666,0.8392358359860566,0.0,0.0,6
0.5445080516272377,0.9289699015737202,-2.097389578943932,1.3549655936902223,-0.17660259528802483,-1.1666666,2.0693889568754202,0.0,0.0,6
0.49946483921634566,1.030368482489988,-2.293609019319174,1.4988783687816718,-0.12786886443278883,-1.1666666,2.153283714107564,0.0,0.0,6
0.557351994267482,0.7298179625007345,-0.8021221708156998,0.17727548955928552,-0.3407082937765489,-1.1666666,1.119731043970759,0.0,0.0,6
0.6120891637428438,1.097494885477289,-2.5777779,0.7049320394434402,0.21118559002674503,-1.1666666,2.554319068798374,0.0,0.0,6
0.4135891297656818,0.9768715605463401,-0.8609321469677855,0.16672570878219112,-0.28455888301437227,-1.1666666,0.9604566362137243,0.0,0.0,6
0.28441645540157073,1.2060330593921125,-0.900772576045828,0.47591488752986677,-0.43578667708422736,-1.1666666,0.7869580755091111,0.0,0.0,6
0.5544033494530579,0.7270571334532168,-0.8175011430015667,-0.17032880491789182,-0.11970185019515872,-1.1666666,1.1495915640362824,0.0,0.0,6
0.7167152088529449,1.4081568417377455,-2.454079051153354,-1.615855140614076,0.7773582607369495,-1.1666666,2.66008586074498,0.0,0.0,6
0.4470030507472098,1.87356697528134,-1.9858186632138262,0.8827872104111141,-0.3541799196790518,-1.1666666,1.4418827624538402,0.0,0.0,6
0.3991274351469132,1.750582916075829,-1.7536871086905799,0.8242484445347141,-0.38657954524981436,-1.1666666,1.282632277569371,0.0,0.0,6
0.611125219124401,0.6288974250316586,-0.7955365330787925,-0.19653450662285782,-0.12263631167395156,-1.1666666,1.215329478593941,0.0,0.0,6
0.5155331286484882,0.8141537217349083,-0.8171835932531706,0.4647222159786805,-0.5080093521996658,-1.1666666,1.0528069054113576,0.0,0.0,6
0.6584991364747586,1.3962662118381093,-2.2715805589549682,-1.3508842508807992,0.625172518449816,-1.1666666,2.428283414485674,0.0,0.0,6
0.6010155255661322,1.38452518715735,-2.0913782215524566,-1.0892471650157027,0.4749015427879125,-1.1666666,2.199397454232703,0.0,0.0,6
0.6906003049053548,1.2521557677735884,-2.098020184588307,-1.1795617065194288,0.5021424698367348,-1.1666666,2.336409524793161,0.0,0.0,6
0.6351090129888758,1.3914887802746976,-2.1982560955528796,-1.2444239285360736,0.5640271481169903,-1.1666666,2.335149549199935,0.0,0.0,6
0.6292863833168901,0.6126009439716829,-0.9247760238193177,-0.21218132648921884,-0.027016229766626584,-1.1666666,1.3464400163700594,0.0,0.0,6
0.5575591370122321,0.7294292010457795,-0.8020968019247623,0.1758355158766537,-0.3398682469122214,-1.1666666,1.1200993038657971,0.0,0.0,6
0.517684653324012,1.0118041733093184,-2.385521085400675,1.5580486095580952,-0.10278494802333552,-1.1666666,2.249775457604667,0.0,0.0,6
0.7396084539100017,1.3022592014912127,-2.3333921482527495,-1.59944340186482,0.7565286053359873,-1.1666666,2.6037624986265895,0.0,0.0,6
2.1541180491286553,1.4127341750101023,-0.6352521289220304,-0.1863227363072399,-1.668795668051629,-0.20378194101130775,0.13489225490332207,0.7983785707659062,0.0,7
0.8487377508000792,1.3169035987313797,-1.072549386757402,1.368266792802246,-1.741378722993078,-0.21644653389685414,0.7786570510917894,0.30389433850359415,0.0,7
0.35388479269164264,1.2309167726564814,-0.21239403774969004,1.8807594262899692,-1.9726644329897551,1.7631968501062352,-2.8800026251606763,1.6323332831606807,0.0,7
-0.5674524524958674,0.6935649072493163,-1.230487572410472,1.0256477175863545,0.3414441262561101,-1.086839638225737,-0.0060047500987909785,0.7828326986079305,0.0,7
0.25473816860609777,1.1743714970669399,-0.725062701164071,1.7656622391882764,-1.4531313707146862,1.8507529310585304,-2.851306592652953,1.9209641755378801,0.0,7
2.0364971892329677,2.6636650447673387,-1.3450443597269988,0.009993346338097578,-2.664215283846541,-0.5793499526155657,0.010751905,1.6682211635107334,0.0,7
1.4929966471579084,2.1394886293018427,-0.8179941313759596,0.6983378317661892,-2.5623645835862,0.39345020658567864,-1.1463997150829528,1.6609193004666543,0.0,7
1.0625229194508927,1.7777523573491176,-1.5714196200901092,1.387635767202312,-1.856453322896855,-0.1888981499852686,0.7743742697143811,0.5928160864641022,0.0,7
2.0674394726978766,0.24800752526619974,-0.12246035462141114,-0.2696783234471553,-0.5442795215816756,0.07320203011903748,0.2433443593302236,0.028172111844595893,0.0,7
1.1133339070695687,2.2211526834592794,-1.8549453538145015,0.6410597927701238,-1.4353294934938274,-0.8222843196638907,-0.029399690211427312,1.6379913396076817,0.33946390963227013,7
-0.2215422900752444,1.0711815360555996,-2.349532627047588,3.216252329818653,-0.6278479746735219,-0.8015822480119725,0.711004549672616,0.9115368311404999,0.0,7
2.124712038847855,1.0175965845347543,-0.4612857255970292,-0.21460141084633982,-1.2872996314799052,-0.10981415983552467,0.1716850107268874,0.5370833351725302,0.0,7
0.2489682004134205,1.190848361591748,-1.2508353060949067,1.5677278196775317,-1.0121969320483575,1.8280728894700138,-2.6921077757467047,2.1931240649619284,0.0,7
0.2605552676519954,1.1577600445067184,-0.19499542585676696,1.9652134471737042,-1.8976674958400386,1.8736182301173563,-3.011805793863222,1.646581201449833,0.0,7
-0.00152843631163746,1.890324265388013,-2.499429166248434,0.958360779077322,0.0780325279738161,-1.1293385691397422,0.010751905,1.5575137717609693,0.0,7
0.7104464156776091,1.7953462790470047,-1.866099409461161,1.2807839224811102,-1.235502443992508,-0.47520632338232144,0.5507719184591136,0.8730967376605859,0.0,7
0.8833607279904342,1.3322069178438536,-1.0680555520633461,1.3771304434224654,-1.79297914194001,-0.19357612586182865,0.7955865863218997,0.2929165419303362,0.0,7
2.2151249957392656,2.73144641383893,-1.243865442608124,-0.07312866751143271,-2.9045663890448714,-0.5311448373600133,0.010751905,1.677924387211372,0.0,7
1.700763430627915,2.536268900533774,-1.5352117183275276,0.1662224725774113,-2.2124716191205844,-0.669952221351177,0.010751905,1.6499838026691207,0.0,7
1.2385758436210064,1.552931000318338,-1.3409304578923296,2.0628198559155857,-2.4573479321158525,0.07521389530075051,1.096994318370268,0.2554869939875724,0.0,7
1.9485025105314686,2.058988463570827,-1.0349574660150795,1.0737443307611731,-3.1020851129162827,0.11972620107042065,0.8556477601380278,0.5321172883732301,0.0,7
0.6195030578421556,1.7998908888109388,-1.9422168704232954,1.2531834849463293,-1.0751073100564996,-0.5491613484561619,0.493014162899966,0.9454948195630625,0.0,7
2.021387415129486,0.46147322082334363,-0.24456141434395262,0.041927738413905846,-0.9479612575832226,0.1389350538555721,0.4141163299235813,0.0,0.0,7
1.8384414146107964,2.588511619222968,-1.4572277269045202,0.10215590021541444,-2.3977230436270873,-0.6327979662782811,0.010751905,1.6574625950439896,0.0,7
0.9661307176066162,0.7847201865170136,-0.13978905733308974,1.0973862307253603,-1.3686841048954206,1.1743497591034993,-1.7431996703357782,0.9925712096556174,0.0,7
0.5426959476886692,1.263142639378831,-0.3060520790370873,1.9110048068630563,-2.1514667203325906,1.6092390319604193,-2.2435725544493064,1.3329551769054584,0.0,7
1.9163365986057799,1.9865008325065934,-1.0151973012924587,1.1966384503206766,-3.11750212949457,0.18731796929750044,0.944801078012602,0.41099283066634373,0.0,7
1.9164903715907111,1.0878681833800292,-0.5891276984072068,0.8116375828381036,-2.036065329700406,0.27494803634768256,0.822155346766549,0.0,0.0,7
0.6359009346216353,0.9589306307856035,-0.1506405413323448,1.509403810531991,-1.6289663514365937,1.502437861652356,-2.341781834158609,1.291055089524852,0.0,7
0.7018558462482622,1.7957755658760328,-1.8732895149151945,1.2781767669882167,-1.2203514140877214,-0.482192163719286,0.5453160828596424,0.8799355081209868,0.0,7
1.8211631811853664,1.7720223627205858,-0.956730362447794,1.5602610756133175,-3.163118437764412,0.38731042051484427,1.2085904571570256,0.052606331325338415,0.0,7
1.7798513241401408,0.3554474931416889,-0.11304986966247232,0.08213196773244724,-0.72732151908945,0.36590647640106955,-0.2682308259047592,0.2570758174101524,0.0,7
1.1548753589133125,2.2402760438023446,-1.8318890341125327,0.6143869656838445,-1.4907417301909618,-0.8112994961428359,-0.02793657295948329,1.6395221279967211,0.3270939029119896,7
2.0770420043796314,2.3486592003674307,-1.1139218547030152,0.5826421987405254,-3.04047655314033,-0.15037998140881553,0.49937860224948727,1.0161476035169517,0.0,7
2.107208241319344,2.629392554269634,-1.1445350215195285,0.06077353138969266,-2.880332189800597,-0.3451201684090033,-0.21163724828318609,1.6763329432896896,0.0,7
1.5724416264460261,0.4648650485611193,-0.11986543607042523,0.3409106911410522,-0.8907987850776149,0.5719710340905524,-0.6441864545017983,0.444546646754034,0.0,7
1.8829672067895824,2.2411310393195403,-1.6648664677830556,0.43600876154607665,-1.7278559357427585,-0.7317242023024098,-0.04893835157592006,1.6669383692477666,0.0,7
2.0616921297179687,2.3140674233978427,-1.104492118885583,0.6412884244794953,-3.0478336979550087,-0.1181245560739837,0.5419234011722612,0.958345877001071,0.0,7
