RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Type
1.393785021083405,-2.272346651861242,-1.4040099724392319,0.49227408043359816,0.8587934678325835,0.01110782398994592,3.2402126557418747,0.0,0.0,5
-0.06562269276374622,-0.4766583434177283,-1.5811458841294381,1.8904975887979238,-0.8713541641582103,3.27084181751872,0.6842589747160104,0.0,0.0,5
1.0055540443318622,-1.0407172507129228,-2.123039641762683,0.6150255486434106,0.8545681566827206,-0.31377360584890585,3.108401656827599,0.0,0.0,5
0.13133016303712086,-1.149024376478443,-1.7833818425284513,1.9221426002980404,-1.185336447675836,4.949273996216757,0.9661022149336542,0.0,0.0,5
0.5656274775619804,-1.4520289512646838,-1.918054486606148,0.7713060771809784,1.0953913475350938,0.43098882570811725,2.5002241594258283,0.0,0.0,5
-0.31820280593551686,-0.4984383320352239,-2.5285957962149097,1.0670827361430897,1.3621596054470422,0.8226189669494038,1.7487093150107778,0.0,0.0,5
1.489312074006414,-1.5900454361177356,-1.3636834818011083,0.4596058942258371,0.20427557450877587,-0.2976218520041044,2.998100591978463,0.0,0.3957320144798806,5
1.326903690164039,-1.5320054333359998,-1.5370654447914984,0.5289570194654922,0.383506260529753,-0.23487747934924108,3.0541077410127757,0.0,0.0,5
-0.9984964132355361,-0.34200070976328484,-2.5777779,2.356755405776097,-0.584964149171026,5.879194085972995,0.09936707855209659,0.0,0.0,5
1.343330367061633,-1.2507117476831118,-1.267835025542347,1.0501857125808145,-0.25284020552894404,0.06217115559230113,2.2616595250919582,0.09917972024067642,1.9159718119336806,5
0.5856382894071414,-0.6061098006092456,-1.206635396489085,1.1354012319699183,-0.10577358492085209,0.07392334777673198,1.6514647290368245,0.0,0.0,5
-0.3379188085619689,-0.43896207794294234,-1.745916135183899,2.2129533100476646,-1.205600602796459,4.676120454764544,0.27958797578210337,0.0,0.0,5
0.11668591099655279,-0.9676526242114116,-2.2281789269048056,0.9215458224208398,1.2308962763128135,0.6299173444587431,2.1184922162593645,0.0,0.0,5
-0.7773355399077587,-0.886036639788788,-2.2024981162323787,2.844352264442073,-1.7899740334838168,8.295791759684853,-0.2788878942744646,0.0,0.0,5
1.3305332004843062,-2.1123460232270204,-1.5204493283220346,0.5110770919894502,0.894638547356838,-0.027194591053995798,3.2313165911323414,0.0,0.0,5
-0.37467941376978214,-0.42381946967252326,-2.5563502310395076,1.0919751183571467,1.3602437085275263,0.842113636522451,1.686826034401153,0.0,0.0,5
1.0664738439158814,-1.6218568235424555,-1.267202899865271,0.7659553662607294,0.4307589184269726,0.05930838768241176,2.5507468083003686,0.0,0.0,5
0.9342022980297569,-1.0616337981411683,-1.1986323639267988,0.8898533466784836,-0.028763843897420455,-0.0236137223182058,2.162626480813023,0.0,0.0,5
1.4621779379652917,-1.3796551726494457,-1.5221532195238012,0.4439215932103426,0.2962902599934162,-0.39538744730900455,2.977323170642471,0.0,0.7470607950328163,5
-0.3635822288478868,-0.44947713122182686,-2.559943457424899,1.0822691065868986,1.375856567207028,0.8427268430161667,1.7101235021161563,0.0,0.0,5
0.8929929275406834,-1.005552288901437,-2.3259108481927666,0.6411456770576053,1.1425945070458723,-0.29214900618374656,3.1697786543502517,0.0,0.0,5
1.995608002311363,0.05873566342074649,-2.507217056834472,0.47680435549131595,-0.27958326546714307,-0.6142604674150578,3.6129035567337837,0.0,0.7347659253371615,5
1.6769413147837038,-1.4005724409366884,-1.477385289555243,0.48681000254552836,-0.06828405385502434,-0.25307014358399826,3.2087666018681555,0.0,0.0,5
-0.9108083045595171,-0.3534633116049752,-2.5777779,2.174518872332206,-0.301554366922848,5.155770164159283,0.3280979386858438,0.0,0.0,5
0.6785089819393062,-0.5055934562012159,-1.3084025945913105,1.1121913654188735,-0.1567739704862574,0.04034221309715236,1.77252931892912,0.0,0.0,5
0.8211248646331465,-0.4716308892090586,-1.6002689489846977,0.8815384358252174,0.1940239503253981,-0.25832037702575605,2.0448692064105916,0.0,0.8881675555894606,5
0.7388122931815906,-0.651184819173965,-2.461241156558801,0.7224054337661283,1.106743003134517,-0.3360231815060876,3.0188605436725,0.0,0.0,5
0.5826268837886923,-0.5767532125183895,-1.4129101941387616,1.0875182921297553,0.08674535369802738,0.014601045988405892,1.834347881686506,0.0,0.0,5
-0.29377258945213924,-1.2155746168184374,-2.0084736977765867,2.3291200232554568,-1.2196528827861932,6.499151266576003,0.48864472499854195,0.0,0.0,5
1.5912955773567943,-1.633111711036164,-1.318052722189685,0.4816093249007449,0.02382321871772479,-0.21731566140325353,3.106654924271512,0.0,0.0,5
1.6319522489434446,-0.07922309542055017,-2.069619543407761,0.7587024693736841,-0.48517412987280584,-0.28368933928767537,3.0567090524752385,0.0,0.0,5
1.494831256110439,-2.016771452748698,-1.226886763301208,0.47727248,0.3422328809288663,-0.11160946687137364,3.096281698332791,0.0,0.0,5
1.2647401362633746,-1.4369680812886334,-1.6504193539999132,0.5456065652860487,0.47463093408034107,-0.2501395581342194,3.0646106396654025,0.0,0.0,5
1.5669273409302176,-0.10830158855045002,-2.017704485860153,0.7828104407071643,-0.46277721241096514,-0.261590361177093,2.9691278906629917,0.0,0.0,5
0.5871578678108031,0.8191843114912536,-1.87236150739803,0.8735561454601305,-0.040372700986815405,-1.1666666,1.9799811841806005,0.0,0.0,6
0.2656984936971985,1.3160367000073316,-1.0402105590041952,0.43695081859002305,-0.4016686089218291,-1.1666666,0.8642454062777629,0.0,0.0,6
0.4966689439016963,1.1027031464491475,-1.1326608541000027,0.5888430573976611,-0.47112330039956624,-1.1666666,1.1544468624946755,0.0,0.0,6
0.5956627040524796,0.6579171711196824,-0.7974302361817047,-0.0890452735448537,-0.1853430085290748,-1.1666666,1.1878401055807686,0.0,0.0,6
0.5379267988912902,0.9033147817576553,-1.8173045841900741,1.1643980996922236,-0.2502327260197195,-1.1666666,1.8465382373241892,0.0,0.0,6
0.5386862616772645,1.259460218861869,-1.421451843895556,0.2874064400320571,-0.195490596551602,-1.1666666,1.358870421025774,0.0,0.0,6
0.6398617276926511,0.6161052804892031,-0.8619077313602999,-0.41923085987608033,0.010012029536003775,-1.1666666,1.3186024150107778,0.0,0.0,6
0.6539762766240688,0.7131987236500701,-1.0701284879873396,-0.5862355156186079,0.1156470226513,-1.1666666,1.5004575552524109,0.0,0.0,6
0.5758503953547045,0.8746321645678274,-2.1266974750116336,1.1649726934001527,-0.043957634579150015,-1.1666666,2.1500263238862063,0.0,0.0,6
0.5923292465902494,0.7938256955954979,-1.7560430612666391,0.7402792033453007,-0.038733161330442065,-1.1666666,1.9022124493518682,0.0,0.0,6
-0.7577838426449008,2.9488255476280316,-2.238766161030423,-0.42851899692001894,1.1604515425451938,-1.1666666,-0.014754454300069941,0.0,0.0,6
0.2410650820530078,1.2829414747553818,-0.9141433398225438,0.5796812265733986,-0.4865399234165132,-1.1666666,0.7287305833744919,0.0,0.0,6
-0.8339050113621302,2.548604542740395,-1.5705506791073651,-0.5295367004579636,0.9945774473040254,-1.1666666,-0.39316206496751116,0.0,0.0,6
0.6132578177205804,0.6911993711323925,-1.2853022825586686,0.20090738742469033,-0.03209794395750728,-1.1666666,1.5874823613049696,0.0,0.0,6
0.615162770290076,1.1042938045014457,-2.5777779,0.6515941750186529,0.2254635360579108,-1.1666666,2.5599268753606137,0.0,0.0,6
-2.0264259047505626,3.943155747251478,-2.3035571943771798,-1.814677807691724,2.6783018011122697,-1.1666666,-1.632960343515714,0.0,0.0,6
0.6332716232948634,0.587333486513233,-0.7928242502385894,-0.35048746890913507,-0.03282376524869185,-1.1666666,1.2547015188028352,0.0,0.0,6
0.32131845940334947,1.5507053049040305,-1.3764195107966937,0.7291093772449615,-0.4392364489475787,-1.1666666,1.023813315971525,0.0,0.0,6
0.6352433776558936,1.599782602065168,-2.3496241646560114,-0.7364540761775817,0.3937359351004072,-1.1666666,2.2779564552723466,0.0,0.0,6
0.5153366591849912,0.7963642167109206,-0.8295503918895436,-0.07681833190310255,-0.16543884077721213,-1.1666666,1.0971190533727913,0.0,0.0,6
0.6368669190585041,0.5955041062462213,-0.8177276925375748,-0.38379600557144194,-0.012401480877040256,-1.1666666,1.2800166021161563,0.0,0.0,6
0.5475242548323098,0.9407277017556004,-2.2257531736521,1.4423031127372807,-0.14285773770342372,-1.1666666,2.17152195214722,0.0,0.0,6
0.32182378748532914,1.2113683207993318,-1.397477149421642,0.9219754574463398,-0.37243410896145024,-1.1666666,1.2125005262608488,0.0,0.0,6
0.28716563123166994,1.2037627628322092,-0.8952047525190708,0.5850238035703784,-0.5057855711395498,-1.1666666,0.7796183642253495,0.0,0.0,6
0.43544284849268733,1.350706976066387,-1.5723331764168416,-0.3356418844212299,0.042069169638470516,-1.1666666,1.5401267406400807,0.0,0.0,6
0.23454363984830717,2.071502907732495,-2.042581908904578,0.6518663234094113,-0.08243298027386414,-1.1666666,1.1900988912142045,0.0,0.0,6
0.5188561225358399,1.2898320989500887,-2.376177986317355,1.4042655195667313,-0.15565027846528845,-1.1666666,2.1026888255019442,0.0,0.0,6
0.5244839048962359,0.791504150259678,-0.806147544601246,0.4057613279123295,-0.47400157154043054,-1.1666666,1.0612979129598024,0.0,0.0,6
0.607384965964609,0.7783280731567421,-0.973657160883405,-0.1761845182279903,-0.07419757288140938,-1.1666666,1.287088873361371,0.0,0.0,6
0.4853111546238118,1.2918440831197602,-1.3434190379323676,0.6611387147228852,-0.4422257931936221,-1.1666666,1.226656134244353,0.0,0.0,6
-2.1760452639618966,4.094568762337465,-2.40745316257003,-2.111139315765322,2.9901552590252165,-1.1666666,-1.7766884060725299,0.0,0.0,6
0.6800363358440653,0.892464875968509,-1.4545718927960378,-0.8945805601405725,0.31068366106352485,-1.1666666,1.836221435995978,0.0,0.0,6
0.5943298988994666,1.0112960263581867,-1.3936810771013033,-0.27536090661854806,-0.0533455897430094,-1.1666666,1.6305493632241197,0.0,0.0,6
0.5732801609125133,1.0171814577116627,-1.1959604856101242,0.05396071404949476,-0.13441231738588763,-1.1666666,1.3227241260903393,0.0,0.0,6
0.49319638581095837,1.509934622790534,-2.236139224203141,1.2114674321874013,-0.2288195519303764,-1.1666666,1.8603140122922728,0.0,0.0,6
-1.7309599487081044,3.597633578897471,-2.121943210068561,-1.49626372538633,2.261132400837552,-1.1666666,-1.3257806658245492,0.0,0.0,6
0.6500052372024047,1.1505906252200682,-1.8010162044397076,-0.7982805401473573,0.26790563296870606,-1.1666666,2.0387641503054086,0.0,0.0,6
0.42984492877077635,1.10130474643893,-1.942402921844839,1.2727823812181096,-0.2237172635289944,-1.1666666,1.784578166328207,0.0,0.0,6
0.5528011161146537,0.9986608044605452,-2.561433779536097,1.6593160646392726,-0.05885542259560694,-1.1666666,2.4233238953891036,0.0,0.0,6
0.504486742571757,0.9725135710855033,-0.987591685359803,0.539080477738887,-0.4910140456736128,-1.1666666,1.1047437437944647,0.0,0.0,6
0.6088872962952089,1.3861329959388526,-2.1160550200773627,-1.1250755884845682,0.4954795588336588,-1.1666666,2.2307409584721962,0.0,0.0,6
0.699071435482955,1.2733497608714477,-2.1599971596315815,-1.2591251296119053,0.5510215811049477,-1.1666666,2.398520342086397,0.0,0.0,6
0.5451725119448109,0.7526761768884649,-0.8036137990119555,0.26194238935286174,-0.39010097681082123,-1.1666666,1.0980782707241075,0.0,0.0,6
-2.346896690897343,4.307937028574339,-2.5055964503297585,-2.217343962307703,3.1734108786006376,-1.1666666,-1.9611257532967092,0.0,0.0,6
-0.5541665193437664,2.2214742986036535,-1.3986038911239833,-0.2280715962727542,0.5996137076159065,-1.1666666,-0.10233336521820569,0.0,0.0,6
0.42519386764524403,1.817543009172393,-1.8800738176831076,0.8561205524986547,-0.36893919447161483,-1.1666666,1.369338045474771,0.0,0.0,6
-1.1072197677013667,2.759763152940698,-1.7934808351158047,-1.4467361200652116,1.8437306604806798,-1.1666666,-0.6228710648199933,0.0,0.0,6
0.5718057882755938,0.8944654898264741,-2.217671745263125,1.2692104386031022,-0.04523994128756721,-1.1666666,2.2108503301786735,0.0,0.0,6
0.4566270694696586,1.7695193243887788,-1.8756886147023504,0.8437213230329477,-0.36924516842960564,-1.1666666,1.4090205758721104,0.0,0.0,6
0.5054694052121562,1.4046598659093767,-2.303119585801353,1.3036825118778295,-0.19382278160350852,-1.1666666,1.976241576817888,0.0,0.0,6
0.41215002530272593,1.1193342201186187,-1.853138831264634,1.2153168279181144,-0.2480785153421597,-1.1666666,1.6908663382845446,0.0,0.0,6
-0.5610928462936292,1.03213373956215,-2.5777779,3.26497275519044,0.843463958583126,-1.0833333,0.474246472980876,0.4062986754780498,0.7967091405411909,7
-0.24214323780433314,1.2330936434171598,-2.5777779,1.6114782396174154,0.6417243714177847,-1.1666666,-0.03355940005973613,1.6513782927655756,0.0,7
-0.4434201304864684,1.8084151943754294,-2.5777779,1.2085880788116774,0.4048397918485227,-1.1666666,0.061628753088619946,1.3990273512518923,0.06589558628005782,7
0.31018327310541893,1.4607244460270348,-2.5777779,1.4946185731387691,0.49389302077257813,-1.1666666,-0.11219992826541672,1.6090806995333455,0.4497352626498996,7
-0.2495922182063609,1.8178091455469758,-2.5777779,1.289391213116399,0.31852470812424755,-1.1666666,-0.1286921388782007,1.5747015203493135,0.0,7
-0.30830306571665267,1.7957968587179298,-2.5777779,1.4480663263484108,0.3479819495376899,-1.1174073320881748,-0.2498549159058272,1.6116321573092434,0.0,7
-0.9746371191201278,1.8811119752083112,-2.5777779,2.2514777615420054,1.053227611054568,-1.1666666,-0.250901282822685,0.5926734025273587,0.0,7
-0.6006778105728637,1.054281568539227,-2.5777779,3.2313455909139948,0.7919248314620295,-1.0833333,0.47914173834679424,0.4336143023832831,0.7035876758702956,7
-0.551965,1.0062900403059731,-2.5777779,3.338118518304286,0.5135385646206718,-1.056692272205397,0.5212435181806759,0.6109970245320655,0.5566153145060729,7
-0.38819074066531645,1.4846155751120869,-2.5777779,1.3921020681465865,0.7323612358793574,-1.1666666,-0.16778569184838033,1.5790099850393908,0.0,7
-0.31926408117961813,1.7976612332202329,-2.5777779,1.453037918894149,0.3613776282631592,-1.1666666,-0.21391343960273226,1.5897347007768028,0.0,7
-0.43866773100616696,1.255363167139976,-2.5777779,1.3474769786304692,1.0040432834061523,-1.1666666,-0.13400500531554857,1.571155964886303,0.0,7
-0.4588666875697366,1.5626388345383133,-2.5777779,1.2512949141347354,0.6897597019163256,-1.1666666,-0.013952447098772136,1.4629752386093475,0.0,7
-0.17045717092465057,1.5378372808777339,-2.5777779,1.2679919945140599,0.4435283663215608,-1.1666666,0.014896262058073043,1.59624998030479,0.0,7
-0.8879348293550522,1.227144953107448,-2.5777779,2.9656606758490485,0.40613129432404194,-1.0846638204861427,0.5138965171140722,0.6403193250444043,0.0,7
-0.7781061739771303,1.6922874107344006,-2.5777779,2.389837230966119,1.0546044043785288,-1.1666666,-0.08677375831614112,0.583089382562215,0.0,7
2.109838768964767,0.8177398896627488,-0.3732952351314703,-0.2289044854334646,-1.094342699986061,-0.062286183194133635,0.1902944236285669,0.40492278292369965,0.0,7
-0.6979719907484221,1.8035956425350714,-2.5777779,2.198887180408028,0.8214270568916009,-1.1666666,0.00929470416789871,0.6351589870708004,0.0,7
-0.3714594125025929,1.5276723096225617,-2.5777779,1.3679558701484442,0.5377404300140646,-1.1666666,0.0543004669502815,1.49310096924304,0.0,7
1.8500745848705138,1.4844714891766564,-0.8072905756560473,1.2989810115860942,-2.7250007424167775,0.3610649461444279,1.0805061200764188,0.0,0.0,7
-0.45002715935855586,1.3265772760474766,-2.5777779,1.313328243908795,0.9349951870671191,-1.1666666,-0.09361444737220963,1.5370607158335234,0.0,7
1.0457810406669559,1.7785889803592967,-1.5854321806013982,1.3825547674395038,-1.8269259780329385,-0.20251262491470184,0.7637415707969617,0.6061439417385233,0.0,7
-0.6919626655500902,1.7297298,-2.5777779,2.357475900504725,0.7297932556840447,-1.1666666,0.09954030644002876,0.625421112976955,0.6690796314449964,7
1.8700837100811791,1.3649865655382343,-0.741564510472458,1.1521587548913905,-2.5174447438229794,0.33512045137938073,1.002672622549582,0.0,0.0,7
0.05438346951932577,1.3978984620906107,-2.5777779,1.2421091143047356,0.18619550551042507,0.521937846228731,-1.3485797004889861,2.331548921906294,0.30920426076210866,7
1.745467569661403,2.512151656249054,-1.5040987855742856,0.2351810588936713,-2.278534017676593,-0.65512895033765,-0.0071355269185413035,1.661285250341863,0.15123029459663742,7
-0.9769299129464311,1.9138483572697271,-2.5777779,2.212479200852255,1.0252950231918165,-1.1666666,-0.25632804469878945,0.5997390229473994,0.0,7
-0.975620314141335,2.0438976633942896,-2.5777779,2.0547059594284693,0.8969986174673785,-1.1666666,-0.2654285553775276,0.6303131329245556,0.02561996911654459,7
-0.2972866413969577,1.7764195965572123,-2.5777779,1.4581297254708245,0.34426498172448056,-1.1666666,-0.19300828406245735,1.59,0.11470197781140401,7
1.1769901024691627,2.3375200385276087,-1.8318890341125327,0.4099532482542177,-1.5077129325611898,-0.8112994961428359,0.010751905,1.6215319626619304,0.0,7
-0.8101632166459642,1.7724484646235426,-2.5777779,2.29710764916481,0.9736375260545598,-1.1666666,-0.0898409218581788,0.6034665259601997,0.0,7
-0.16231083592443962,1.7926432416463292,-2.5777779,1.0460628287639988,0.3213476397400553,-1.1666666,0.000499912721457163,1.5514668226841242,0.0,7
-0.26255829272095177,1.5223574066569694,-2.218180953795814,1.0165286288314277,0.30188665029397,-1.1666666,0.02834737627936945,1.3345448767265724,0.0,7
-0.3613622401554447,1.83055643225156,-2.5777779,1.1298683025499108,0.36580718526291184,-1.1666666,0.05420117452959604,1.435511930696992,0.0,7
1.6063281178150235,1.8640698054550755,-1.995490823991496,0.8295798192512843,-0.8105329672782089,-0.8892450144553548,-0.09352281487331641,1.657182241023784,0.0,7
-0.7331114681375375,1.1283783386628732,-2.5777779,3.118844078288052,0.619497869947301,-1.0833333,0.4955191156910075,0.5250002224061977,0.39204473554697755,7
-0.3234301254945468,1.8062446035443402,-2.5777779,1.4439558510363322,0.35464270551417754,-1.1666666,-0.20378185679001537,1.5818461251133633,0.0,7
