RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Type
1.5458840072815636,-1.7564100055762433,-1.2335705019932353,0.47885179201702927,0.07266086071298872,-0.19835771647995687,3.0525126897366452,0.0,0.0,5
0.19300007813196263,-0.425869887641822,-2.109129812441132,1.394564364777537,0.5433445353853605,0.6822441558553218,1.489575482772605,0.09431178055519568,1.8219320707754956,5
1.356669427452212,-0.8815547510178761,-2.051200981354797,0.3949997637681338,0.7846576915916391,-0.637084087001806,2.974837415359746,0.0,1.8429111401243978,5
2.046655485999215,-0.3967505800617395,-2.1651896083804374,0.5092602059411272,-0.4658912782801329,-0.40741452946747425,3.649560684425812,0.0,0.0,5
1.1307765780134036,-0.4109919261021323,-1.5418827673187894,1.6157358847948187,-0.5031780463527018,0.19975378404849495,1.4617937686319489,0.2003359346248794,4.290805369710716,5
-0.3595454751410131,-0.4435973929578948,-2.5560027556816234,1.0813139297820291,1.3635873144811974,0.8378787757900427,1.7090196355458156,0.0,0.0,5
0.1534158051965423,-0.502657410328668,-1.78762435647618,1.1302225249227744,0.5205662773357423,0.40970534329982167,1.6385712881324348,0.0,0.0,5
0.8791689805064309,-0.48366014048656686,-1.3149840719262391,1.585424303336234,-0.5013949376761324,0.2850394862327881,1.3483902390545162,0.14522843563786325,2.805549242306202,5
0.9939073923678419,-0.49906167984171207,-1.7351970547050568,1.5167866042846252,-0.175122587971424,0.18432183577611957,1.7603034437566647,0.16956283806767086,3.275645639055665,5
1.3365903514790736,-0.2955482799997509,-2.3367752338156955,0.3658762329347673,0.746576895329279,-0.8902600373112732,2.885652391666113,0.0,2.509614951910686,5
1.3623737849785498,-0.6058025609323272,-2.105032951661766,0.3862319591763643,0.6347365526344737,-0.7549866037318432,2.9009001389843165,0.0,2.0393102077213325,5
-0.7713628963045288,-0.37169163489319346,-2.5777779,1.8847184856121888,0.14913607886005353,4.005350276652621,0.6918356068080875,0.0,0.0,5
1.9082857298403015,0.044350493090887566,-2.2902406715479646,0.656251887904393,-0.5803533212425359,-0.3776023909496397,3.4288988493396353,0.0,0.0,5
1.6957099268557396,-0.10248774639604907,-2.4296543775406407,0.42632447771171383,0.18738974647483297,-0.7398591364854845,3.2819545684916496,0.0,1.542443544626212,5
0.6233409370672381,-0.6553818434903551,-1.2057697433824994,1.1088413888024957,-0.09744377730911646,0.06337318856173091,1.7067548649883006,0.0,0.0,5
1.242814148728961,-0.34796797791244294,-2.0025027748987254,0.8870207357040023,0.23623217292626097,-0.43787192039591033,2.281924899618776,0.08374151387953332,3.275020687684755,5
2.2047757103177985,0.032566308970686464,-2.4593513734606702,0.5188617616111172,-0.635940869049376,-0.4734248986074315,3.838080532023682,0.0,0.0,5
0.6719759072775819,-0.40487145397434804,-1.5640280974095033,2.1601508512086927,-1.0753891765736538,2.1193535668564323,0.7409730642461025,0.20400925866955183,3.941087835656536,5
1.4969857356535476,-0.1395787798710148,-1.9618639999009606,0.8087412765444802,-0.43868680754316325,-0.23782042360619,2.8749244963590996,0.0,0.0,5
1.0605583216403511,-0.45409261251646865,-1.4989706084326142,1.7508788783265001,-0.5662964272202723,0.34113362461012864,1.3705371075739703,0.21710157204230127,4.194007518373109,5
0.8828686436049542,-1.2436661524926063,-1.2458627247804934,0.9062601222608417,0.23662614266873225,0.06788258118594565,2.212205241195626,0.0,0.0,5
2.0205418697589885,-0.4676524304351142,-2.11660867903407,0.5076745053063362,-0.4378075225538031,-0.3965128914573773,3.618426558636072,0.0,0.0,5
0.9456327044066577,-0.5402745358108456,-2.49611449090995,0.5755205941334556,1.0688490726364728,-0.5489987614591324,3.0571381141327256,0.0,0.8503794406973884,5
1.8258127880184154,-0.9963671090113604,-1.7543409764418483,0.49584994505823643,-0.228387122326334,-0.3152194413413353,3.386259566900458,0.0,0.0,5
-0.8453718529816925,-0.8396713238484019,-2.2297969530551924,2.9168443816196366,-1.8702170469838986,8.548575383730672,-0.38687815599760156,0.0,0.0,5
1.433619216568992,-1.1582190852877916,-1.6889428708511285,0.42741384141318306,0.39313586300585257,-0.49828589206599255,2.9554549015968354,0.0,1.1168348960805528,5
1.1492538889029857,-1.3426758963694847,-1.1936947775961537,0.7383590384274794,0.018748426188257644,-0.08379062404686317,2.477995093732647,0.0,0.0,5
0.7777780038680365,-0.6924869712776855,-2.53838437336936,0.6760318358416538,1.1884618295425309,-0.3696960178854569,3.1468857607498277,0.0,0.0,5
1.0645201538503208,-0.3206694445620835,-2.3702656695755717,0.47351711700212673,0.8604202664346043,-0.6314324924656467,2.692262890795244,0.0,2.1608715140903123,5
1.1959653984075773,-1.8885840066808957,-1.2822535217440256,0.6670023903849617,0.5676752741083552,0.053261251526110165,2.7895105999043635,0.0,0.0,5
-1.1782147414528268,-0.322632770524142,-2.2543911511296555,3.2080399652841707,-2.2370729840591492,9.0127593377485,-0.9692120431466361,0.0,0.0,5
1.8289116900273754,0.008855210715046496,-2.2268694501102355,0.685679796914942,-0.5530140466073247,-0.35062680233338916,3.321991037595657,0.0,0.0,5
2.2381664252123676,0.12322642473312158,-2.521470382417343,0.5208893504872562,-0.6718507434995515,-0.4873645032692402,3.8778908251739446,0.0,0.0,5
1.4661307240394668,-2.2342173453559573,-1.2746761639802835,0.47727248,0.6191053385717415,-0.024639782636634994,3.181976086600967,0.0,0.0,5
2.07809772249153,0.12028872987668852,-2.4258164015277623,0.5932941263942308,-0.6388426801612231,-0.43531368379376834,3.6576163063950466,0.0,0.0,5
0.9844345499974325,-0.416692659067933,-1.8386731098002809,0.7131084749968453,0.38046177041286433,-0.46564964045864515,2.3135292459112287,0.0,1.427143424311517,5
-1.1467545015165928,-0.2857208296069361,-2.3372090518449835,3.442054729016046,-2.4617331565227087,9.480479616660219,-1.1691283653916131,0.048412608560495084,0.9352435469569457,5
0.815287830055703,-0.6222719147962595,-2.552297894686256,0.6486518795000569,1.1729285268102154,-0.4292897904454952,3.121394553526131,0.0,0.26532902445665973,5
0.45506338420668285,1.873285042499687,-2.009689020229591,0.8413917893895004,-0.3315290610953616,-1.1666666,1.4745115598047793,0.0,0.0,6
0.6916467311799885,0.972332342162517,-1.625850855611763,-1.0319558376313411,0.3975772654808888,-1.1666666,1.9858124772920516,0.0,0.0,6
0.509727987391691,1.0199112816223914,-2.3453827173230226,1.5322087279758292,-0.11373919497475232,-1.1666666,2.2076371260225347,0.0,0.0,6
0.6788160854493783,1.2226727296447657,-2.0118037972434166,-1.0688807496150843,0.43414656672543106,-1.1666666,2.2500069490249457,0.0,0.0,6
0.3847605766672483,1.0348426616564734,-0.8574629124854383,0.5387042608857393,-0.5100559135040893,-1.1666666,0.8928435310629071,0.0,0.0,6
0.7535164856537315,1.4103367846271089,-2.5777779,-1.7493285193247163,0.8681635208534206,-1.1666666,2.812353742952123,0.0,0.0,6
0.5367851031957344,0.9923425775535561,-2.4818756255964196,1.6200787823781497,-0.07648862660457645,-1.1666666,2.3509310291604724,0.0,0.0,6
0.49616170295312845,1.4844989063614524,-2.2523225290561055,1.233747764975429,-0.22036388836638637,-1.1666666,1.8883235821544606,0.0,0.0,6
0.6381420065132593,1.5953826570367156,-2.3550928396204434,-0.7618375245330575,0.4054035681542563,-1.1666666,2.2908818001717624,0.0,0.0,6
0.2314667738319439,1.3001679258797685,-0.9167445705563093,0.6114590414948182,-0.5033484245296621,-1.1666666,0.7149991117261697,0.0,0.0,6
0.6168377035630818,0.6736448747587256,-1.2047808633614236,0.10864645304775672,-0.03096297298469855,-1.1666666,1.5336469714261343,0.0,0.0,6
0.4765186448936007,1.053748536941143,-2.177854153959506,1.424358846521117,-0.1594597696366251,-1.1666666,2.031761162684091,0.0,0.0,6
0.3178833270972312,1.1505957031003995,-0.8833256294929193,0.5704448761631407,-0.5071296476940301,-1.1666666,0.8152556221153018,0.0,0.0,6
0.33893417917757523,1.1141602909243213,-0.8751848606422163,0.5604539300426046,-0.5080507440176885,-1.1666666,0.839677852469875,0.0,0.0,6
0.6219242471987465,0.6487022604589401,-1.0903705915338018,-0.0224441149820791,-0.02935032955627833,-1.1666666,1.457154012765089,0.0,0.0,6
0.5374421308624392,1.1304061709031616,-2.4776116692349825,1.5439141408992325,-0.102651888791451,-1.1666666,2.2782471464922276,0.0,0.0,6
0.5223660898559508,1.373758725189179,-1.5278306503554515,0.39753783438799484,-0.22430515728544817,-1.1666666,1.3759229579496575,0.0,0.0,6
0.719658287859551,1.335441334747942,-2.5777779,-1.1617699180978112,0.7108806958109094,-1.1666666,2.7505793353114307,0.0,0.0,6
0.6157468201249632,0.6789941820274639,-1.2293178141136585,0.1367607364984318,-0.031308827878249366,-1.1666666,1.5500520015827506,0.0,0.0,6
0.47725224289767776,1.4260489072394305,-1.492962365204038,0.7124360496453848,-0.42172158643469887,-1.1666666,1.2778921743399536,0.0,0.0,6
0.5471457347663462,0.9392521502102178,-2.209644114337213,1.4313426431591054,-0.14709256700715745,-1.1666666,2.1587047162122106,0.0,0.0,6
0.49569460169435314,1.48850557903498,-2.2497733103029196,1.230238133124178,-0.22169583733007453,-1.1666666,1.8839114721800083,0.0,0.0,6
0.45324297564568505,1.8526445464228372,-2.0180923220944003,0.9112717931309317,-0.34274753278183245,-1.1666666,1.4829250924555586,0.0,0.0,6
0.6226456841622361,0.6451645882770363,-1.0741435019791952,-0.04103701187152464,-0.02912160438226554,-1.1666666,1.4463048287655984,0.0,0.0,6
0.5686019484480337,0.7087042683634622,-0.8007443824649536,0.09907029839823844,-0.2950852199652961,-1.1666666,1.1397312952501815,0.0,0.0,6
0.4360304776311063,1.350826999288802,-1.5741753039832054,-0.3383164828487668,0.043605322335940166,-1.1666666,1.5424665390190215,0.0,0.0,6
0.6440382133278808,0.6448351657024476,-0.9235201146702456,-0.4686474263646201,0.04126935369615403,-1.1666666,1.3724132299792429,0.0,0.0,6
0.5269227316573276,1.2206388314777779,-2.4202017410403327,1.4648751363735721,-0.13264817462165157,-1.1666666,2.1788837958564207,0.0,0.0,6
0.29971382193639606,1.4952067806546014,-1.271666433113365,0.7026928226238935,-0.4538572983245425,-1.1666666,0.951948986934173,0.0,0.0,6
0.49540413731764915,1.4909971066404166,-2.2481880924891895,1.228055687650135,-0.22252410254724297,-1.1666666,1.8811678255946005,0.0,0.0,6
0.33375659434428745,1.5826566919473537,-1.4367275311324563,0.7443178097657148,-0.4308189923815996,-1.1666666,1.0651867582879628,0.0,0.0,6
0.6304662273318482,0.5925985988280402,-0.7931678286936692,-0.3309854759188604,-0.04420077043789472,-1.1666666,1.2497140652276395,0.0,0.0,6
0.4695287525129232,0.8881234972937468,-0.8246814306327521,0.49847243205629926,-0.513765010638812,-1.1666666,0.9911876697865408,0.0,0.0,6
0.5247081307383951,0.8517856080763319,-1.25474442295603,0.7816368587921334,-0.3981213276654718,-1.1666666,1.3989350487562429,0.0,0.0,6
0.4043930426598741,1.1272378695872702,-1.8140077898034117,1.190125433101251,-0.2587578506555207,-1.1666666,1.6497855251070597,0.0,0.0,6
0.5851739588559262,0.6776022431128335,-0.7987147988309232,-0.01613170341191783,-0.22787907477519626,-1.1666666,1.1691931372313726,0.0,0.0,6
0.7492124071121578,1.400816020980857,-2.5777779,-1.674637645852045,0.8481696146113133,-1.1666666,2.804500935665657,0.0,0.0,6
0.38732090525742147,1.0234732565316844,-0.8690339946741934,0.22960162896307063,-0.3153121802273594,-1.1666666,0.9251744128883623,0.0,0.0,6
0.3395653599931293,1.1081949856809488,-0.8837631270046292,0.3439098438668904,-0.3712215728328325,-1.1666666,0.8610314475916656,0.0,0.0,6
0.3478430360835689,1.0935098003723445,-0.8812100625207077,0.324096304471337,-0.3615305549659007,-1.1666666,0.8721496263763056,0.0,0.0,6
0.6686995173092848,1.3983496391183072,-2.3035571943771798,-1.3973113606965315,0.6518378784698007,-1.1666666,2.4688988860149026,0.0,0.0,6
0.23036706722537725,1.3170671310615187,-0.9354290861807172,0.6179007340540432,-0.5007874288098119,-1.1666666,0.7212782336827901,0.0,0.0,6
0.32131845940334947,1.5507053049040305,-1.3764195107966937,0.7291093772449615,-0.4392364489475787,-1.1666666,1.023813315971525,0.0,0.0,6
0.5873957832960703,0.6734323664268451,-0.7984426907154674,-0.031576940101694595,-0.21886868603925086,-1.1666666,1.17314311306136,0.0,0.0,6
0.5852144641466515,0.9884900432057137,-1.3269902066196604,-0.18974598364382167,-0.10594238841816378,-1.1666666,1.5637144706092425,0.0,0.0,6
0.23433177131276112,1.3096300485139938,-0.9418806767823551,0.5797166906026342,-0.483666032213798,-1.1666666,0.739350636108185,0.0,0.0,6
0.33212570214484854,1.3296044540424345,-1.248449708218708,0.13460688149771372,-0.22801769753784956,-1.1666666,1.1287426282186883,0.0,0.0,6
0.6863257185054317,1.2414611439773586,-2.066746208558604,-1.1394134968835465,0.4774777592230286,-1.1666666,2.3050680111123523,0.0,0.0,6
0.6451154396447739,1.3935325924235178,-2.22962471425893,-1.2899682544541788,0.5901854821656511,-1.1666666,2.3749927416792103,0.0,0.0,6
0.5870697534895605,0.8196163930158539,-1.8743434393674323,0.8758270306133173,-0.040400636848823036,-1.1666666,1.9813062735959366,0.0,0.0,6
0.6262479973304215,0.6005152904537499,-0.7936844377450004,-0.30166202461155334,-0.06130738399554181,-1.1666666,1.2422148649083369,0.0,0.0,6
0.34164591703071945,1.1911714000554987,-1.4974722904195616,0.9863493402407137,-0.34514422347547763,-1.1666666,1.3174780978407563,0.0,0.0,6
2.198273613133489,2.006066048336074,-0.8964771160371051,-0.14385996044409047,-2.2416436164668427,-0.34488236015958595,0.07964487965016197,1.1907350444672895,0.0,7
0.3405992082397087,1.0923069030920751,-1.1385024271152637,1.2381808535382697,-0.9840734937217235,-0.5521003900856352,0.5301934567926508,0.4650081999890084,0.0,7
0.5388383295887706,1.378438350763916,-0.3107231691885794,1.6887738410699962,-2.0684119472781437,1.5407959635042785,-2.5985236917821246,1.636974693032602,0.0,7
0.012383717975031988,1.0177902534077594,-0.4832400972539601,1.6917674813209715,-1.244696731830635,0.986393380181688,-2.1167991351495736,1.37583415577436,0.0,7
0.25119791073600567,1.1844811453978308,-1.0476590379770718,1.6442163554268476,-1.1825888712492256,1.8368372225058103,-2.7536275681520945,2.0879523041171146,0.0,7
1.1618750994223617,2.3317845619516406,-1.8404505210973148,0.4169868088020688,-1.4873750705091993,-0.8153784829378363,0.010751905,1.6207109020517854,0.0,7
1.8253136844767441,2.4045494364629905,-0.9946679392419907,0.3533858943306254,-2.734399846132478,-0.006150714664896473,-0.6406497479436175,1.6692587980696505,0.0,7
1.4184194882824792,1.7599675398521748,-1.273542525716593,1.4956469650585857,-2.484141580552703,0.10051649554888786,1.0004027287042752,0.3094943623454576,0.0,7
2.1561108488200045,1.4395120364343645,-0.6470415621549204,-0.18440633440996945,-1.6946490625336204,-0.21014999174432825,0.1323988669275668,0.8160861434651324,0.0,7
0.8064477455280066,2.079879463795839,-2.0252731863425275,0.8381044592097918,-1.0259733475800896,-0.9034343559762502,-0.04020842263183646,1.6266826888024162,0.43084694301563353,7
1.6976091372283157,1.70438384387304,-1.023845172145766,1.7002026845850522,-3.032507826194594,0.35086188034985166,1.2183421399848622,0.04923743748319759,0.0,7
2.138469003521432,1.202453143498857,-0.5426721374930326,-0.2013718457698429,-1.465774285066406,-0.15377494995106483,0.15447231722392626,0.6593246488055835,0.0,7
0.25638777089250536,1.169660851793809,-0.5747471946895145,1.8222506050302336,-1.5791921103740345,1.8572370306602783,-2.8968206619844294,1.8431551546091143,0.0,7
0.2591828794435838,1.1616790703713913,-0.3200505560095884,1.918134701796897,-1.792791142262178,1.8682237772186616,-2.9739403201172,1.7113144912315992,0.0,7
-0.01752396584751903,1.884254667870289,-2.5084894037827645,0.9658040806193205,0.0995551748526835,-1.133655177846593,0.010751905,1.5566448801570667,0.0,7
-0.07293443820112122,1.8344932861748686,-2.5217708403696846,1.0430353409679451,0.14613201476726934,-1.112250655919409,0.05324993395190614,1.496729651265567,0.0,7
-0.1305121939274254,0.8840761641451926,-1.1996495882095952,1.1175740423720029,-0.2819517325326606,-0.8632957543166708,0.299834957104849,0.6143819845685105,0.0,7
1.524337926237116,2.469323207919378,-1.6351432006400701,0.24831967516980463,-1.975083802549,-0.7175630157706763,0.010751905,1.6404002100074617,0.0,7
2.019587707145248,2.6572486425922563,-1.3546222811051922,0.01786194323672352,-2.6414628759902006,-0.5839132037067192,0.010751905,1.66730262517917,0.0,7
0.19297918163963312,1.2079482074060337,-2.0631946617250985,2.8887976427135236,-1.1472354114568146,-0.552663465803678,0.8205854413107448,0.7252870081028864,0.0,7
2.056964598107528,2.3034136739249904,-1.1015879014155632,0.6593505840817796,-3.050099588422561,-0.10819036792979841,0.5550265623511332,0.9405438105174698,0.0,7
1.5695792651793528,1.7524138029509864,-1.1470253320386266,1.5415225086861066,-2.7507393094927197,0.22343943743971778,1.096403686357296,0.1891592640094072,0.0,7
1.934491099343765,0.9803764485657954,-0.5299988262954654,0.6795524745175465,-1.8493425727150736,0.2516076962758833,0.7521343146475753,0.0,0.0,7
2.171037087837304,2.714716998550545,-1.2688378523734527,-0.052612960786374556,-2.8452442846235475,-0.5430425520739612,0.010751905,1.6755294922550215,0.0,7
1.9007408407976771,0.2916730624590319,-0.10907739133592903,-0.06869817734715888,-0.6320381842718534,0.24580097961726355,-0.049103684160383576,0.1478077446115853,0.0,7
0.66105471438436,1.3078277092663917,-0.3661532116086056,1.8831706532209054,-2.2467855377048123,1.4976125173447092,-1.9168207481881439,1.2081886299919724,0.0,7
1.957756050509289,2.0798418189334855,-1.0406421011857383,1.0383899577525635,-3.0976499214136917,0.10028129520529816,0.8299999938625494,0.5669625622853103,0.0,7
1.8873264365967615,1.2620212514957005,-0.6849255242612122,1.0256356814469814,-2.3385847845423093,0.31276296082900856,0.9356001394961428,0.0,0.0,7
1.1987778108208635,0.6619888171647423,-0.13214417991873967,0.807119582366931,-1.1853150958202092,0.9432114811255831,-1.32149815327543,0.7822891254801683,0.0,7
0.7427243807609223,1.7937332887333748,-1.839083508513105,1.290579975543542,-1.2924304996080385,-0.4489579224667973,0.5712715224060211,0.8474009329820835,0.0,7
1.8896643734679608,1.9263935232557614,-0.9988120185291489,1.2985432131198098,-3.130286039929927,0.24336559088463028,1.0187277047977454,0.3105554852828854,0.0,7
2.0094190674116756,0.2343406136120173,-0.10550618093052819,-0.20429267007409968,-0.5463796082418146,0.1378275774732689,0.14788899002852762,0.04957705674376944,0.0,7
0.3601846655271945,1.8744449084807735,-2.27295793945097,1.124639894047866,-0.4307020144737721,-1.021439889249626,-0.055926101775811664,1.6102380458974996,0.5637329413044608,7
1.8341850753128812,1.8013679090073973,-0.9647299731398422,1.5105092073157502,-3.156877086419908,0.3599468919515013,1.1724980538338599,0.10164177817216236,0.0,7
2.0437862260887996,2.57880625064697,-1.110817192834846,0.12660689102227196,-2.847499617840308,-0.2688571639053303,-0.30815857736564256,1.6747413675213825,0.0,7
1.3391370211687117,0.5879432838671015,-0.12753191959663834,0.6319976971500534,-1.074686035467574,0.8037625598864717,-1.067079793177667,0.6554230345379312,0.0,7
1.207730047337056,1.3207775294881057,-2.4718740817813023,1.3966604324024343,0.5112005830687449,-1.1162103793899552,-0.15776276414987103,1.6431250305990752,0.0,7
