RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Type
1.4321099456181814,-1.7123288682588558,-1.187200400160925,0.5390994911129203,0.08124102764938568,-0.1629409389047516,2.8927975227682485,0.0,0.0,5
0.7091346245735227,-0.4296345232233042,-1.6938043169623145,1.6636699435241693,-0.2013505117438963,0.5298828900646061,1.3135759954930828,0.17789280441599592,3.43656543877901,5
2.0158117573747627,-0.4804952982107007,-2.107808930526451,0.5073872780551848,-0.432720547255757,-0.3945382138606194,3.612787051927566,0.0,0.0,5
0.6156504048231489,-0.5924908780120688,-1.6345671320250765,1.0103195819237938,0.30241155428740074,-0.05953421797038615,2.084798797432886,0.0,0.0,5
1.4819558583752692,-0.24438312105772303,-2.5777779,0.6054652615401939,0.2964860328789577,-0.43499149735277365,3.516935501850793,0.0,0.0,5
1.4416658690126671,-0.2674250470274044,-2.5777779,0.6097037983734319,0.34775988995685736,-0.43166121508209004,3.496595712298915,0.0,0.0,5
0.7169444730290863,-0.9018949319214503,-1.2265775909994825,1.0330536456890704,0.06118819349992566,0.07563108690921294,1.906264948479604,0.0,0.0,5
1.3162684038135253,-0.3066481140739549,-2.304495216521099,0.4092593195697771,0.7210055084436895,-0.8559131260700592,2.8196206110979385,0.007299689336505932,2.609050275545435,5
0.8318396515063006,-0.6084080194892038,-2.3096029466708545,0.9475701444211674,0.7760518533029446,-0.19698016007267877,2.7080554144867053,0.05396812239333251,1.042565970116581,5
1.3902677900721847,-2.2888087920670817,-1.3048370163862901,0.5185232100209264,0.7731185979708443,0.044187509053072914,3.147776248453212,0.0,0.0,5
-0.4498355570731961,-0.2908666944206785,-2.368990702106917,1.4900869535099783,0.8558005290667965,1.0097345389291312,1.2018890950106105,0.23137982905917265,0.0,5
-0.010858787514548385,-0.4781332901959024,-2.0267519331233386,1.1183249032246982,0.781764756442824,0.5442146016738781,1.6535818932372999,0.0,0.0,5
0.9319816501116096,-0.3344580400529552,-1.3232632968099831,2.0997891357535496,-0.9797589175867505,0.5664076563617158,0.8610510652373788,0.393126499354691,4.2741440548516,5
0.6309665703875528,-0.7247973298905944,-1.2165844998850417,1.0987549909183636,-0.029719519709759917,0.0796461756595757,1.747734068921987,0.0,0.0,5
1.1721265685482574,-0.3535520848405294,-2.112671299647862,0.5195317176735044,0.5947349821233354,-0.7039334132279775,2.6223005536590684,0.0,2.046589040932306,5
-1.5664396006419299,-0.32003386233876613,-2.5147947121451226,3.6887803619335675,-2.757685028840567,11.229990018520578,-1.547030528154881,0.0,0.0,5
1.2316480140633335,-0.8861357518863499,-1.3201191663803802,1.4126100998811773,-0.47644606440311404,0.22011290042597326,1.7809826047464905,0.16192072061681656,3.128013829006274,5
-0.16464306772432458,0.33419953007957065,-0.9006553435959397,3.7114977787719683,-2.5156385304669895,1.5883683100694221,-1.3348022910367214,1.4381925122086154,1.8020491991952408,5
0.8146394663123576,-0.9053820403209475,-1.201377527546114,0.9740800590222957,-0.05517937297906429,0.009842997278438695,1.9872901150491158,0.0,0.0,5
0.7048171906980407,-0.876915110897742,-1.225168053972161,1.0423208962109531,0.04836555570239698,0.07619741980829359,1.8839039850748573,0.0,0.0,5
2.0013828503028983,-0.5196716497680443,-2.080965857221125,0.5065111095884081,-0.4172030525558102,-0.38851458540825334,3.5955840952917906,0.0,0.0,5
0.28753560504079495,-0.5226798010665199,-1.5923918364140999,1.139936179447397,0.30731426337960077,0.29988705361424095,1.626316079831622,0.0,0.0,5
0.9047161266631132,-0.44351035256761245,-1.722297869873966,0.7953263231884462,0.2894535179990087,-0.36444338343189486,2.1823848210465755,0.0,1.1640463129924623,5
0.793895709188702,-0.4539936576298641,-1.4005258865483554,1.0694117599140613,-0.19651731015958612,0.0011275669308335456,1.9279421282507307,0.0,0.0,5
1.0815479152990264,-2.008670762346276,-1.561661697638317,0.598651636375584,0.9396700524334518,0.20238159457696314,2.9389077785955706,0.0,0.0,5
-1.6139891762326477,-0.26154340962074885,-2.5777779,3.635894267155952,-2.5742494989193196,10.956988500497738,-1.5061207260323721,0.0,0.0,5
2.256039481571447,0.19874206741701322,-2.5745724850851515,0.5206410797618435,-0.685102614298648,-0.5051905871585265,3.900299647677625,0.0,0.033378706238998745,5
0.036224786175751866,-0.49075795549918,-1.5195165266010318,1.7698888089678073,-0.7463352779356933,2.7452225445758813,0.835618904770568,0.0,0.0,5
1.504847448382024,-1.9408850592966564,-1.2102087510413042,0.47727248,0.24560722382956293,-0.14196099753080751,3.066375232927642,0.0,0.0,5
2.263882058868389,0.19101755948478294,-2.5707832181260333,0.5224762434362336,-0.6959268794939532,-0.49700885344375934,3.910295289504618,0.0,0.0,5
0.3782836839601511,-0.5362273421226709,-1.4602936961037776,1.1465086280226218,0.1630237811787889,0.22558185161760336,1.6180239662783154,0.0,0.0,5
0.77810302789582,-0.48610365953187773,-1.5374644382710279,0.9259091432959281,0.1449093038818987,-0.20370214845968382,1.9740941734940947,0.0,0.7461812932450358,5
-0.5451216243133408,-0.08471181060122523,-2.0398069135895978,2.1194498280301626,0.023569462714612577,1.2550101645753347,0.43519384594568367,0.5961842303098279,0.0,5
0.6756733817613421,-0.5324892739869619,-1.2480705316879699,1.3202412479589771,-0.25993638718060263,0.1595765709978435,1.5062307762344849,0.05489511679537301,1.060473815992935,5
0.8127224819784417,-0.7459110511428262,-2.4746638659255287,0.6666724982078316,1.1372372138248588,-0.36111662779985804,3.1409816853063774,0.0,0.0,5
0.8989567115903667,-1.0155727877297043,-1.1994416028871435,0.914682299186368,-0.036550802438097246,-0.013751111291150545,2.110939573211946,0.0,0.0,5
0.7325181629834876,-0.6481852930020569,-2.4189943705509243,0.7371191504729253,1.065638023916117,-0.3218933434691167,2.9711257588112168,0.0,0.0,5
-0.18651041753933573,-0.4231017747042163,-2.4145160450442242,1.1966927201024022,1.090914134065547,0.7942744392378119,1.6189868021966742,0.032855177789857554,0.6347022795454427,5
1.0438621349138546,-1.0992837138968157,-2.0531856590139186,0.6047653194669688,0.7984128690650174,-0.3043683987801671,3.101929279241188,0.0,0.0,5
-0.1421136209086512,-0.05481065864011703,-0.7886803539720986,3.42740365553546,-2.399039279519343,1.4991943393166218,-0.9643281021780794,1.472024345324172,0.0,5
0.6611031269846576,-0.5133771816870841,-1.2945059819047984,1.1186445825798426,-0.15077876789876982,0.046257663336013374,1.7490856102666872,0.0,0.0,5
1.7346560282173735,-0.03329498523507762,-2.1516169313975793,0.7206250642342209,-0.5205490060194877,-0.3185936342631786,3.195039372135046,0.0,0.0,5
0.16753609842340778,-0.3829512559215745,-2.4982886579571653,0.8544120343873053,1.1832220537964917,0.2850958864531926,2.072796600041616,0.0,0.8277393503779323,5
0.607214892363316,-0.5884708562457013,-1.5779471895483956,1.0300391836327072,0.24732188288808965,-0.04059714150949406,2.0208237349872205,0.0,0.0,5
-1.2353600917825676,0.43371040735584965,-1.31210817996046,4.5074458274369285,-3.366242753334662,5.753884364085176,-2.510685307643831,1.402626436981469,0.0,5
0.8606934521823257,-0.29099066928222517,-1.2957908543917014,2.2045613544343112,-1.0796017243899976,0.6328421732684877,0.7183053965142978,0.46106302455039994,4.113440776415776,5
0.6289624767859268,0.6141892672516316,-0.9320615671879866,-0.20383359683742852,-0.027118921451982043,-1.1666666,1.351311019286323,0.0,0.0,6
0.709335851392254,1.40664960834192,-2.4309458929900836,-1.58226793982669,0.7580674885003439,-1.1666666,2.630703028112476,0.0,0.0,6
0.46252352258481605,1.671325861035234,-1.766272449355537,0.8061886709104322,-0.3842474538406017,-1.1666666,1.37153277125324,0.0,0.0,6
0.6296921267241901,0.5940514157194927,-0.7932626332397518,-0.32560423746862344,-0.04734005870464854,-1.1666666,1.2483378634742597,0.0,0.0,6
0.527730316429421,0.8635667292580432,-1.3833626203385256,0.869147607374942,-0.3643095388687511,-1.1666666,1.5012706196398617,0.0,0.0,6
0.5631663845089109,1.088013404146838,-1.2618845135184822,0.12221025882930298,-0.15226899362807947,-1.1666666,1.333291756593904,0.0,0.0,6
0.7233381737763963,1.1903365657031668,-2.093369597308008,-1.4069319340346995,0.6347598588993463,-1.1666666,2.3941324148141767,0.0,0.0,6
0.6558878137850122,0.7263481147916337,-1.09832788110336,-0.6088530010978517,0.1299531982022898,-1.1666666,1.525086245844619,0.0,0.0,6
0.6068485873696445,0.7226279741391531,-1.4294633945394932,0.3660862805039085,-0.03412993344722635,-1.1666666,1.6838662768671493,0.0,0.0,6
0.6128661145827397,0.6931201450384044,-1.2941127569566198,0.21100237343416234,-0.032222129954202816,-1.1666666,1.59337290979455,0.0,0.0,6
-0.8865339710044238,3.062654303247565,-2.2642202052738187,-0.5686942426168049,1.3217103453821022,-1.1666666,-0.17107887907526043,0.0,0.0,6
0.5776260345984292,0.6858584406078875,-0.8103386239541719,-0.22591488752986674,-0.09251409191577264,-1.1666666,1.1807831644908888,0.0,0.0,6
-0.3070764474317347,1.9325235898000837,-1.2467250992519388,0.03820936397207886,0.25074638464565213,-1.1666666,0.1545525707023363,0.0,0.0,6
0.6292462241529388,0.6127978703344125,-0.9256793132026648,-0.21114634320959944,-0.02702896187244844,-1.1666666,1.3470439418424456,0.0,0.0,6
0.7535469227143003,1.4104041124086453,-2.5777779,-1.7498567091841413,0.8683049113344309,-1.1666666,2.812409275482188,0.0,0.0,6
-0.387930411201479,2.0270753860744533,-1.2964235846681669,-0.048924331629715656,0.36490437437632384,-1.1666666,0.07049315870268735,0.0,0.0,6
0.611125219124401,0.6288974250316586,-0.7955365330787925,-0.19653450662285782,-0.12263631167395156,-1.1666666,1.215329478593941,0.0,0.0,6
0.22811108999646498,1.3112719212536033,-0.9244906680622209,0.6151422917620769,-0.5023141521030048,-1.1666666,0.7137740906427918,0.0,0.0,6
0.5064422101045638,1.795295061477228,-2.1066224714286514,0.39146465558974364,-0.12471773173501566,-1.1666666,1.7036161047242204,0.0,0.0,6
0.3465647612131492,1.0957775507822847,-0.881604317881355,0.32715599770246734,-0.36302708424208185,-1.1666666,0.8704327086822617,0.0,0.0,6
0.7233812780146751,1.1906330781124295,-2.0940054799814005,-1.4074419473911137,0.6350824562374505,-1.1666666,2.3946877798729735,0.0,0.0,6
0.5237118248482113,0.8479017962837073,-1.212343630702429,0.7527877134446667,-0.4092678579517648,-1.1666666,1.365198692863414,0.0,0.0,6
0.5314413915674575,0.9977873265643559,-2.4549186229949496,1.6027246698819155,-0.08384551921653344,-1.1666666,2.3226308473522934,0.0,0.0,6
0.41120341945432365,0.9890746389475997,-0.8472369572574283,0.5261542217447509,-0.5112129405538871,-1.1666666,0.9235213010320725,0.0,0.0,6
0.6948455733930499,1.4036899697783274,-2.385521085400675,-1.516315330915026,0.7201876793141424,-1.1666666,2.5730062143292862,0.0,0.0,6
0.0498503042253029,2.234791386222252,-2.0790959877354793,0.45078354369194384,0.14889437119372895,-1.1666666,0.9658499539979659,0.0,0.0,6
0.51591522609098,1.3150583410120111,-2.360127958132735,1.3821686751669262,-0.1640363059024993,-1.1666666,2.0749099268275577,0.0,0.0,6
0.5951356233460694,0.6589063858882224,-0.797494788058587,-0.08538121885267008,-0.1874805320769134,-1.1666666,1.1869030576245234,0.0,0.0,6
0.46170114372690163,1.7986263555606625,-1.923259364821193,0.8069155773964745,-0.33141394227802384,-1.1666666,1.4393102338421808,0.0,0.0,6
0.4942103771656561,1.1436455872661575,-1.1782826778053823,0.6044925551926283,-0.4648679941746695,-1.1666666,1.1700776608141275,0.0,0.0,6
-1.461975419722658,3.202800707658426,-1.997265413712685,-1.6672592922016007,2.22424235988608,-1.1666666,-1.0058365017800999,0.0,0.0,6
0.7234537650893388,1.191131713931254,-2.0950748243582904,-1.4082996212005152,0.6356249582805729,-1.1666666,2.3956217202484487,0.0,0.0,6
0.6018998732193968,1.0302354090082202,-1.4490649606581356,-0.34646039730617706,-0.009666223253277706,-1.1666666,1.6860528509336505,0.0,0.0,6
0.6142709298136744,0.7301021481365078,-0.9287727917964996,-0.22265221528934986,-0.06203985630143838,-1.1666666,1.279893902984934,0.0,0.0,6
0.5058034503029547,1.4017945143140123,-2.304942646634257,1.3061924072557491,-0.19287024507281958,-1.1666666,1.9793968748380506,0.0,0.0,6
-2.1497162427753715,4.087333254203612,-2.3793400352003857,-1.947543808110568,2.8523758537117034,-1.1666666,-1.761138516067862,0.0,0.0,6
0.686786161824731,1.2426131310045672,-2.0701149305783675,-1.1437381199415815,0.48013455456227716,-1.1666666,2.308444008048878,0.0,0.0,6
0.30556113694874976,1.2279384609157016,-1.3154382327814609,0.8691612551594277,-0.3948235232685952,-1.1666666,1.1263738789259363,0.0,0.0,6
0.5093491943522874,1.371380047380156,-2.324293648274149,1.3328338602986052,-0.18275948209950896,-1.1666666,2.012888997569496,0.0,0.0,6
0.49947718968849963,1.055937510503468,-1.0805502921498862,0.5709677499658651,-0.4782682914603027,-1.1666666,1.1365929141427704,0.0,0.0,6
0.48824298449520576,1.3614914012295598,-1.7378535355666616,-0.5759620991505836,0.18009682355171797,-1.1666666,1.7503642264103143,0.0,0.0,6
0.6296848645049355,1.0997509132417305,-1.6523471194805845,-0.6074254476050882,0.15065543253884672,-1.1666666,1.8897740073272913,0.0,0.0,6
0.5659149123349639,0.7137472452251136,-0.8010734653212217,0.11774950095379522,-0.3059822285177408,-1.1666666,1.1349542626866904,0.0,0.0,6
-2.39355737565326,4.3662093508275035,-2.5324000485976046,-2.2463491723947104,3.2234592325894504,-1.1666666,-2.0114968451301807,0.0,0.0,6
-2.1813072089492387,4.124276187592609,-2.3987580463710887,-1.9815883682288487,2.8969792475827636,-1.1666666,-1.7939819032966995,0.0,0.0,6
0.4429176669620606,1.8630723409041077,-1.9660101139768136,0.8777919049322095,-0.3569446863205252,-1.1666666,1.4282933946605174,0.0,0.0,6
-0.4947700459900106,1.994903662898614,-1.4416673890449447,-1.0660251866768098,1.1868157302154794,-1.1666666,0.03827999494439993,0.0,0.0,6
0.5807454540212811,0.8506285249570004,-2.0165942236154635,1.0388170822221445,-0.042405699757430054,-1.1666666,2.076412973240705,0.0,0.0,6
0.48151157024953567,1.3551184519187083,-1.4139251445740482,0.6853241827906732,-0.43255854949426664,-1.1666666,1.2508127032654182,0.0,0.0,6
0.45971365253839236,1.7971407690337298,-2.053406230097872,0.9598901457796514,-0.3242962629132827,-1.1666666,1.544045326073907,0.0,0.0,6
0.3088757199817682,1.2245612066876213,-1.3321590496330018,0.8799256172422781,-0.3902602097659924,-1.1666666,1.1439278393523105,0.0,0.0,6
0.5756062748777233,1.6903081528659651,-2.2371103013908034,-0.21420876885127427,0.15368318400666037,-1.1666666,2.01202723144261,0.0,0.0,6
0.5733480488180855,0.9588013585294348,-1.2401724530819738,-0.07829301821860923,-0.17441256838841612,-1.1666666,1.4767092299690958,0.0,0.0,6
0.2926171092016209,1.194327190056063,-0.8930965612744272,0.5824364772964968,-0.5060241047769276,-1.1666666,0.7859429182266262,0.0,0.0,6
-0.35690747257873845,1.7448927970909252,-2.5777779,1.299958723467645,0.36982821978139513,-1.1666666,0.01507420903297746,1.4639708040602035,0.2908079685239775,7
-0.5724878847283226,0.6987383035158027,-1.3207888449284877,1.0307566092999925,0.41777816475660184,-1.1666666,0.07275954482927255,0.8024657535243901,0.0,7
-0.551965,1.02532436747634,-2.5777779,3.2780949957697105,0.8272881476888023,-1.081146260778271,0.4770684696050859,0.41732135756463695,0.7967091405411909,7
-0.6866900960588144,1.1030831635218061,-2.5777779,2.842858184037642,0.7350905393317277,-1.0387952078869613,0.47534046512446293,0.6216385670215152,0.3487403116615774,7
-0.15595190897426967,1.8348986430545882,-2.5777779,1.061852516529024,0.27212830924551573,-1.1666666,-0.009707609157788464,1.5536242573813128,0.0,7
-0.8294808647205025,1.9715422112325638,-2.5777779,2.062800373138769,0.809661723268936,-1.1666666,-0.12774521910436132,0.6452645596266765,0.0,7
2.082702765799687,2.3614160339466443,-1.1173993739592445,0.5610145112569137,-3.037763368671618,-0.1622752099593744,0.4836888352856189,1.0374638546711665,0.0,7
-0.5676613736449185,1.8333050081531779,-2.5777779,2.093576610115378,0.6536729739779816,-1.1666666,0.12260666770359757,0.6698323088580679,0.0,7
-0.33819194101802924,1.731150814588688,-2.5777779,1.3197251972431352,0.3622540659192951,-1.1666666,0.005002930914380269,1.4780202075820759,0.33946390963227013,7
-0.2070240701947553,1.6473619842764533,-2.5777779,1.4740893376119777,0.30893200207916105,-1.1666666,-0.09484772304555529,1.59,0.625411181446222,7
-0.15556987490006033,1.7687146067325417,-2.5777779,1.1680417697188483,0.27621380321591327,-1.1666666,-0.016748486501662857,1.5627876984564888,0.23250359958091127,7
-0.5269414451924884,1.8329668525869574,-2.5777779,1.6813640746276066,0.546426811612282,-1.1666666,0.09890287182331357,0.9898544688983755,0.0,7
-0.5732305650919272,1.8376937925049008,-2.5777779,2.078849745847208,0.6509246397002382,-1.1666666,0.11770862473504132,0.6794181224235053,0.0,7
-0.4525980839054637,1.8151541574062715,-2.5777779,1.1988947513750097,0.40855409892599814,-1.1666666,0.06656763078719857,1.3921376313061808,0.042035085198336763,7
-0.30128917443796194,1.446936674480572,-2.5777779,1.41772095289418,0.6259882655670223,-1.1666666,-0.09874870067239302,1.5812657643569108,0.4096641430707135,7
-0.46002954642907035,1.5936932379047728,-2.5777779,1.2431342968055779,0.657498448858735,-1.1666666,-0.003472740426978871,1.453229135482584,0.0,7
-0.17163642570888876,1.5701561321655362,-2.5777779,2.252902460029301,0.6377689771970325,-1.1666666,0.3667292650574986,0.6584033747779786,0.0,7
-0.47344868533532086,-0.9236484822311676,-2.2733400962920403,-0.04878113643966825,2.414775310330445,3.1595557077860295,0.29028751931718627,0.17547930747283325,0.0,7
-0.2726767740213874,1.606652364442083,-2.5777779,2.2719110046036914,0.62893224,-1.1666666,0.3271017047268795,0.6551794906794798,0.1972026737415477,7
-0.5070956060138161,1.4640635687373322,-2.160154958272817,1.1242295114448628,0.4111126369746691,-1.1666666,0.07526846,1.183623381671784,0.0,7
1.0881708503173275,-0.4228164555778783,-1.0686009617934875,-0.3081820677376731,0.8704536263714937,1.789598042901468,0.2892472446795105,0.0,0.0,7
-0.42210387713956266,1.7927636175256756,-2.5777779,1.2311013139504474,0.39621312890340404,-1.1666666,0.05015796396319311,1.4150290685354054,0.12131278691537806,7
-0.14837482830282075,1.800353005413629,-2.5777779,1.101529123111017,0.2706922111813237,-1.1666666,-0.004161164338430197,1.556934586140311,0.12608337964116187,7
-0.9389015258118754,1.5310286594889935,-2.5777779,2.6451237681735584,0.8774155801809334,-1.134078229070917,0.06433504584651872,0.5912848486058593,0.0,7
-0.9219797417158039,1.9949498541822686,-2.5777779,2.0992968086465953,0.855233486690895,-1.1666666,-0.19726988466590473,0.6318223608778807,0.14910226855500364,7
1.45198892729021,-0.18866142802032604,-0.7089577910400091,-0.29496710199581844,0.3584754065066753,1.1536272316632874,0.273616569685193,0.0,0.0,7
1.7711163070489262,2.0886773914225834,-1.798544726539504,0.5951376723568609,-1.3569633053633787,-0.7954131214370664,-0.06696477131563607,1.6629937650203501,0.0,7
-0.20274953428581252,1.2213160196308466,-2.5777779,1.5267640156213793,0.6327848844770289,-1.1666666,0.019268853647153104,1.6450470004558173,0.0,7
-0.3948607555517071,1.7209994811399747,-2.5777779,2.159683657456888,0.6432171073618328,-1.1666666,0.22984022041540272,0.6656770032781999,0.0,7
1.7333199955971295,1.7161662377016735,-0.9991772713903642,1.6719925947553538,-3.077252845353136,0.37230613350277936,1.227782489805653,0.0331920900028921,0.0,7
0.23858556279971738,1.220497279516161,-2.1969248237351438,1.2115592446640906,-0.2187675169808445,1.7872618061132401,-2.4056410970281696,2.6828559682437483,0.0,7
-0.331478223233282,1.4046753557652976,-2.5777779,1.4444352203812785,0.58813127172033,-1.1666666,0.04568524811893793,1.5395713013227679,0.0,7
-0.3455088625403135,1.631645668690715,-2.5777779,2.285922410379807,0.62893224,-1.1666666,0.29561392945219955,0.6520969952799638,0.32330477087741294,7
-0.18541486215864156,1.6374788193394156,-2.5777779,1.443935617481673,0.2991173163054094,-1.1666666,-0.06896058332469995,1.5870663546317518,0.6739336953047903,7
-0.2110149396990117,1.2127761839021651,-2.5777779,1.6095036397426228,0.6129236871886787,-1.1666666,-0.004888232782320076,1.6481817596685135,0.19834763193911198,7
-0.42357391107750864,1.203535145132537,-2.5777779,2.938764641179284,0.7814142256976118,-1.1105450198491273,0.4415169126157227,0.4849005998895172,0.5510121533509809,7
-0.7503657565645826,1.1101692372440453,-2.5777779,3.1920505127973007,0.13775901554654357,-1.0475369788523174,0.5623173338575567,0.8204135307497322,0.0,7
-0.20351181947537345,1.352252241785193,-2.5777779,1.5643934565106248,0.5068138765898418,-1.1666666,-0.02889854847170783,1.628333259197934,0.37878853854148287,7
