RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Type
2.162943386278609,-0.0810138689913466,-2.3815278671394102,0.5163215717663439,-0.5909525089933086,-0.4559611796953867,3.788205676441366,0.0,0.0,5
1.2776654479211949,-0.32836324656557075,-2.1457869035670756,0.6603407967810613,0.4662390055744805,-0.6362168510858885,2.537041422052603,0.04747272461903049,2.9590426131685517,5
-0.24706197891412535,-0.5263957137043048,-2.4739592252863143,1.0451620024485853,1.2879993098310059,0.7765097770152172,1.7875719259344154,0.0,0.0,5
-0.3770549138699669,-0.42346483753574005,-2.5598081460640256,1.0918030722660907,1.3640207808248732,0.8440587136732756,1.6870430959280878,0.0,0.0,5
0.675146557643362,-0.5326156863779262,-1.2478973010774097,1.3195547228935018,-0.2593112818285557,0.15925176353239728,1.5066394052283998,0.05466125536880223,1.0559560385670568,5
1.025797218008793,-0.4775457650316586,-1.6221720711731789,1.628790471065943,-0.36228375234085236,0.2593500560716885,1.573815713769302,0.19230823643179862,3.715045367257339,5
1.3285020317604315,-0.2998965122541485,-2.334683350607009,0.36451477908008983,0.7591712643155609,-0.893647462155978,2.8767266217244534,0.0,2.5313982021181993,5
1.4835966455119356,-1.5457296523033865,-1.3970629287501535,0.4563022142854078,0.2236571886693438,-0.3182148153598734,2.9937241170553053,0.0,0.46973453736321424,5
-0.7772970999618232,-0.3709159149603758,-2.5777779,1.8970511578477247,0.12995660981090396,4.0543072555112065,0.6763564782553582,0.0,0.0,5
1.803294916191849,-0.0026003561553445964,-2.206417344471195,0.6951772105699907,-0.544190708185743,-0.3419208380875054,3.2874881542706915,0.0,0.0,5
1.5394667461946052,-0.18648314486114254,-2.389245182866562,0.40002508698808964,0.4306768984776498,-0.805294486520842,3.109534247084196,0.0,1.9632335746883007,5
1.4482103361270589,-1.733369807842407,-1.1868307350597653,0.5277574800503225,0.08479815596095261,-0.16744623744037995,2.9164084051692165,0.0,0.0,5
1.175332102163453,-0.38592832442224295,-1.7250638711275137,1.325937692844962,-0.20912659850831805,-0.0538196136217568,1.7879466134277604,0.15396822514937458,3.8868442819952236,5
1.6066102766992942,-1.5915303187346845,-1.3465436948636553,0.4825392814508311,0.007353103227001848,-0.22370908110160304,3.1249139724008534,0.0,0.0,5
0.7086267269191453,-0.40727256192457195,-1.548447054955776,2.134318090291428,-1.047451752244796,1.9710131080915474,0.779465180865607,0.20714482221014244,4.001661220454557,5
1.198589934596637,-0.27301841886688016,-1.7236285966200686,0.919371458696335,-0.33590855946210474,-0.13640940316299327,2.473019261350627,0.0,0.0,5
0.9813194192337767,-0.5075547258882224,-1.779811768883688,1.4725749587952843,-0.10124386140362274,0.15470570579124698,1.8339163434113792,0.1605844740353642,3.102199975351084,5
0.6087193452566865,-0.678972413237955,-1.2139987360905566,1.1157555523860119,-0.05324235871573401,0.08068510055312828,1.7067133873357299,0.0,0.0,5
1.7526638114841362,-1.1949760546850596,-1.6182569799520505,0.49140810990765144,-0.14971942767532637,-0.28468197553614444,3.299047232313846,0.0,0.0,5
1.138868639057059,-0.41871363634296743,-2.412822742042835,0.4671036552214507,0.9145515545690166,-0.7264669972838467,2.9618781111190313,0.0,1.7177151496220677,5
1.7222809772374688,-1.2774693849024896,-1.5617337351321319,0.4895631689730643,-0.11704436316462996,-0.271998069269355,3.2628231040819466,0.0,0.0,5
0.300059238051156,-1.6202585136034862,-1.7702050816981476,1.6963972245294867,-0.519279020678999,4.292815346125523,1.4312010096391115,0.0,0.0,5
1.4977024372587593,-1.6551018924051324,-1.3146817865939275,0.4644557624022068,0.17582297758081822,-0.26739097024886016,3.0045253446292124,0.0,0.2870948319517481,5
1.0628350653506673,-1.2297386825644336,-1.195678954509934,0.799237266952846,-0.00034445505215474626,-0.05960844045409147,2.3512637154472094,0.0,0.0,5
1.4285413428232485,-1.687391873958051,-1.3517313618962592,0.5017349472244578,0.23451706448381182,-0.20992392111343156,3.036935460823062,0.0,0.0,5
0.8321621710281516,-0.33680314946625206,-2.4034292059341476,0.5721855093056154,0.9440400049450071,-0.39401167764024136,2.5317941100237307,0.0,1.815532153238315,5
1.2308122670713968,-1.9603617157089523,-1.286303724446252,0.6403736162709086,0.6045201964130286,0.05163393490103723,2.8537632109750994,0.0,0.0,5
-0.44154239771723436,-0.42461658382968204,-1.8086202422558104,2.335665376951728,-1.3327996835932134,5.210905961079075,0.1255884917510801,0.0,0.0,5
0.9451273458874165,-0.38636437151272635,-1.5212672972187962,1.0133426615693732,-0.24860692609677737,-0.05026911675770951,2.131633957267187,0.0,0.0,5
1.8987988041153432,-0.7982006220319908,-1.8901218065903627,0.5002818847402438,-0.30687956200409183,-0.34568887613612787,3.473277610864562,0.0,0.0,5
1.4803431979520256,-2.12653836336247,-1.2510109019994742,0.47727248,0.48199838279738116,-0.06770708066836192,3.1395403138179963,0.0,0.0,5
1.5345919771377594,-0.12276164213023444,-1.991888343655587,0.7947987702132617,-0.4516397499202691,-0.2506010569476754,2.9255758301512094,0.0,0.0,5
1.3036777214844395,-0.30929759069208324,-2.304713444301528,0.3838560197714259,0.7449165842047162,-0.8709437383116764,2.8387147722361994,0.0,2.4807512694431724,5
-1.4099695690665404,-0.2684768007559092,-2.4491073717752023,3.6275777807878096,-2.662371262404321,10.545815788021311,-1.4455670692249536,0.025893942478393068,0.5002238740746715,5
0.598691951632922,1.655265477978705,-2.280664708912592,-0.4163712782659288,0.24660822492556544,-1.1666666,2.114969121895099,0.0,0.0,6
0.7068520163583921,1.0769289183186228,-1.850162379838356,-1.2118661860969515,0.5113754607290212,-1.1666666,2.181720917722453,0.0,0.0,6
0.24215769763992123,1.2925407144563483,-0.9955918792944944,0.6632537333928827,-0.482113468286492,-1.1666666,0.7905906285333102,0.0,0.0,6
0.6612091451554655,1.178621777101272,-1.8829868832331755,-0.9035110357220181,0.33255309158828594,-1.1666666,2.120911848710965,0.0,0.0,6
0.4652023333872353,0.8956117862945562,-0.8263545400118434,0.5005257940871867,-0.5135757048218281,-1.1666666,0.9861683573095584,0.0,0.0,6
0.7431395528698398,1.3873826671652212,-2.5777779,-1.5692523041465725,0.8199591446651743,-1.1666666,2.7934209905431224,0.0,0.0,6
0.5389835093028413,0.990102604607848,-2.4929657523230895,1.6272182744669927,-0.07346199665660685,-1.1666666,2.362573740602856,0.0,0.0,6
0.4535663679224625,1.8498705718855144,-2.019857244883857,0.9137016470730995,-0.3418253729720989,-1.1666666,1.4859797669254406,0.0,0.0,6
0.5086055606903174,1.7920112248348108,-2.110703939519172,0.372520078491257,-0.11600975908882416,-1.1666666,1.7132627527896196,0.0,0.0,6
0.3144002596706076,1.1566242950472596,-0.8846725985706237,0.5720979749954718,-0.5069772433832938,-1.1666666,0.8112147274898087,0.0,0.0,6
0.6274111377932325,0.6217964860065597,-0.9669554221441206,-0.16385243785685924,-0.027610759684584447,-1.1666666,1.3746405172592457,0.0,0.0,6
0.3307403608928839,1.202283155352977,-1.442457887392557,0.9509327120213834,-0.3601583205976301,-1.1666666,1.2597225071784721,0.0,0.0,6
0.38773338147844716,1.0296972467249708,-0.8563132717623996,0.5372933378227583,-0.5101859908792045,-1.1666666,0.8962924424713947,0.0,0.0,6
0.4791331782396029,0.8714998846850744,-0.8209672147194852,0.49391407500796175,-0.5141852597191784,-1.1666666,1.0023302827613088,0.0,0.0,6
0.5950967048601832,0.7802550572284705,-1.693795359169939,0.6689561787946472,-0.037855763295135,-1.1666666,1.8605945873612777,0.0,0.0,6
0.5521552560465741,1.0042008235400952,-2.557908979363648,1.6544633030082587,-0.06069710602549461,-1.1666666,2.4172232788847814,0.0,0.0,6
0.6183660465431435,0.7014219522084826,-0.9020798356950226,-0.2502867843615809,-0.054809602171431215,-1.1666666,1.2756150185466166,0.0,0.0,6
0.7043205295789629,1.3015137077210834,-2.5777779,-0.8956059640657495,0.6396316007806743,-1.1666666,2.7225955383568774,0.0,0.0,6
0.6083784386467793,0.7151261235555748,-1.3950528570488514,0.326658903627673,-0.033644907703766005,-1.1666666,1.6608599175627872,0.0,0.0,6
0.46996125914919035,1.5474654489360014,-1.6282558149755164,0.7588452979372853,-0.4031712109826213,-1.1666666,1.3242459685454993,0.0,0.0,6
0.5341615903870243,0.8886371999681296,-1.6570648173134286,1.055372299008607,-0.2923573496323209,-1.1666666,1.7190428412192889,0.0,0.0,6
0.49791677614648566,1.4694443466235867,-2.2619008922346824,1.246934757442187,-0.2153592606177518,-1.1666666,1.9049015206567201,0.0,0.0,6
0.4694980714975765,1.713212577161813,-2.1068049821482915,1.0334067715219393,-0.29639578855544063,-1.1666666,1.636466255525527,0.0,0.0,6
0.6327491170687153,0.5956209200927887,-0.846889675408738,-0.301423013374605,-0.025918400822410714,-1.1666666,1.2943663945347177,0.0,0.0,6
0.6079617721372652,0.6348345205107963,-0.7959239622484697,-0.17454348582523738,-0.13546535729278464,-1.1666666,1.209705479274795,0.0,0.0,6
0.724151585620101,1.409675721324092,-2.477390956130537,-1.6497018652021735,0.7967980901861877,-1.1666666,2.6896957305887343,0.0,0.0,6
0.6478901895664596,0.671332763166931,-0.9803452679786124,-0.5142243674895557,0.07009801024194173,-1.1666666,1.422042990198851,0.0,0.0,6
0.5132263749567719,1.3381226041888246,-2.3454534745875177,1.3619656091151864,-0.17170362088921146,-1.1666666,2.049511778811085,0.0,0.0,6
0.432502064529296,1.8363164851267828,-1.9155086226915765,0.8650564757449659,-0.363993402346088,-1.1666666,1.3936475793120597,0.0,0.0,6
0.5464273757927673,1.0533330852478398,-2.5266489056971966,1.6114260587250417,-0.07703027581439832,-1.1666666,2.36311929794808,0.0,0.0,6
0.4062142145518747,1.7687876093625463,-1.7880483403783631,0.8329136348451268,-0.3817835964908407,-1.1666666,1.3062053020069384,0.0,0.0,6
0.5196678732758099,0.8005427842805073,-0.8067373667602482,0.43924045746862345,-0.49353251029535145,-1.1666666,1.0527359365257403,0.0,0.0,6
0.32035249056237747,1.1463220049033218,-0.8823707565524967,0.569272986348471,-0.5072376878522896,-1.1666666,0.8181202319989657,0.0,0.0,6
0.5396273134262072,0.9099437482922424,-1.8896750923137868,1.2136383897142502,-0.2312076083801579,-1.1666666,1.9041201146533582,0.0,0.0,6
0.3161305665229489,1.2171691875675072,-1.3687570045168322,0.9034862866377491,-0.38027218446963024,-1.1666666,1.1823493505392937,0.0,0.0,6
0.614446127279574,0.6226648095097649,-0.795129819549416,-0.21962013461168728,-0.10916869789950823,-1.1666666,1.2212334135356644,0.0,0.0,6
0.627281632148204,1.1311011265097062,-2.5777779,0.44128937483086417,0.28175976425449606,-1.1666666,2.5820377838358994,0.0,0.0,6
0.5204621161178052,0.7872712920751552,-0.8279695590668931,-0.08908668376284895,-0.15943825629318548,-1.1666666,1.1040033220865448,0.0,0.0,6
0.44845336023431814,0.9150199394536598,-0.8501790530322144,0.08327429121780894,-0.24374188598562774,-1.1666666,1.0072846037862757,0.0,0.0,6
0.28441645540157073,1.2060330593921125,-0.900772576045828,0.47591488752986677,-0.43578667708422736,-1.1666666,0.7869580755091111,0.0,0.0,6
0.3315755608301227,1.3294920877061518,-1.2467250992519388,0.13711085381475674,-0.22945585131436141,-1.1666666,1.1265520973681467,0.0,0.0,6
0.24350779999231378,1.3508233686858075,-0.9991437494078284,0.6339682512910074,-0.4918944920603666,-1.1666666,0.7649887539263963,0.0,0.0,6
0.4470030507472098,1.87356697528134,-1.9858186632138262,0.8827872104111141,-0.3541799196790518,-1.1666666,1.4418827624538402,0.0,0.0,6
0.5417475847883066,0.7591040132391123,-0.8040332518081761,0.28575111592084285,-0.4039904293322796,-1.1666666,1.091989410036815,0.0,0.0,6
0.5622816437000033,0.9311142261517409,-1.1592077804754934,0.02564600909976672,-0.23826662448526986,-1.1666666,1.3955697102691351,0.0,0.0,6
0.22980221959037,1.308704887799057,-0.9276812241930265,0.6003329792141034,-0.49550697515172026,-1.1666666,0.7213150468487877,0.0,0.0,6
0.6584991364747586,1.3962662118381093,-2.2715805589549682,-1.3508842508807992,0.625172518449816,-1.1666666,2.428283414485674,0.0,0.0,6
0.6852405436066211,1.2387461357379417,-2.058806789256178,-1.129221205687882,0.4712162119432959,-1.1666666,2.297111446253176,0.0,0.0,6
0.6127393191990428,1.386919771426159,-2.128130523338671,-1.142608099600593,0.5055493375215572,-1.1666666,2.2460787903746136,0.0,0.0,6
0.5739495321405073,0.883953326713363,-2.1694530852296543,1.2139618019863752,-0.04456028635809231,-1.1666666,2.1786120712381782,0.0,0.0,6
0.5231538001505963,0.7940004648507647,-0.8063104432934898,0.4150076852065473,-0.47939567946416933,-1.1666666,1.058933242960814,0.0,0.0,6
2.2410361425103265,2.580679287576738,-1.1494608891409788,-0.10273681455762365,-2.7964191645695715,-0.4815312956878884,0.026140467227804318,1.5707133237847304,0.0,7
-0.46725834284818846,0.7352347242973605,-1.2433570232689757,1.0313653897963526,0.21991852164981163,-1.0857353725996055,0.13517679497123125,0.7211530083125333,0.0,7
-0.05760143782747784,1.869047036019118,-2.5311902099736043,0.9844535856775088,0.15348107179078774,-1.144470622506252,0.010751905,1.5544678357003074,0.0,7
0.2332083111082357,1.8191947601386267,-2.2655365278918245,1.13594673142185,-0.39380634299446093,-0.8632957543166708,0.2476799451332392,1.2530158895805148,0.0,7
2.195743032194714,1.972061855142161,-0.8815061607787176,-0.14629352671435736,-2.208813368869566,-0.336795813442376,0.08281113871363377,1.168248867788737,0.0,7
2.01478509702219,2.6361303785574637,-1.3546222811051922,0.06225836313381229,-2.637777277371438,-0.5839132037067192,0.0023500135005718216,1.6712095097394255,0.07103426206813061,7
0.19297918163963312,1.2079482074060337,-2.0631946617250985,2.8887976427135236,-1.1472354114568146,-0.552663465803678,0.8205854413107448,0.7252870081028864,0.0,7
2.1701172405881297,1.6277202238648218,-0.7299035885295968,-0.17093690450445942,-1.876359634460457,-0.2549078335651493,0.1148740906191567,0.9405438105174698,0.0,7
1.9612750586015864,2.635121566020107,-1.3876519126579552,0.044996939039732356,-2.5630007944216358,-0.5996496559359785,0.010751905,1.6641350294701787,0.0,7
0.8430620851425346,1.7887192258938605,-1.7551031994715562,1.3210315072230594,-1.469394270422825,-0.36736342650789716,0.6349955891325293,0.7675242106724688,0.0,7
1.7247647039006888,1.7041065807488074,-0.9588468506315289,1.5925339551403856,-3.0469671344191296,0.36221814178771805,1.2070063834875715,0.02613527604756598,0.0,7
0.0771627443316647,1.9201840955129208,-2.4548566632321447,0.9217429112593131,-0.0278497117899712,-1.1081026960318667,0.010751905,1.5617883477297583,0.0,7
1.6340266848177738,2.5109452508351775,-1.5730129532258,0.19727750716581155,-2.122674566094341,-0.6879620294906783,0.010751905,1.6463586023919978,0.0,7
0.24419825268802864,1.2248473606102586,-2.0278141914950942,2.8483367111854596,-1.2114119230285618,-0.5219065818756574,0.8341254672378468,0.7022736214152209,0.0,7
2.114267734749103,2.4325494073465723,-1.1367903673607633,0.44041637379626014,-3.0226343821000414,-0.2286041879859526,0.39620113349281333,1.1563253921697896,0.0,7
0.7945980126174041,1.791141066283746,-1.7956664933315896,1.306323125673841,-1.3839190736765452,-0.4067743497911716,0.6042162543803212,0.8061054328256068,0.0,7
1.9477390917724529,0.9012657754584851,-0.486481760719029,0.5823418206496032,-1.7119202581986062,0.23442991031099394,0.7006009479922343,0.0,0.0,7
1.8109441863346465,2.578077634645288,-1.4728027923725793,0.11495136042005653,-2.3607243851576936,-0.6402184630317544,0.010751905,1.6559689207816815,0.0,7
1.8207625810829389,1.7711195886131348,-0.9564842657715936,1.561791621272866,-3.1633104440857207,0.38815222065834964,1.20970078875138,0.05109782535554164,0.0,7
2.006461045698382,0.5506063584741459,-0.29359162030518937,0.15145392814285197,-1.102793489379216,0.15828907905603556,0.47217841539552663,0.0,0.0,7
-0.022052175899582416,1.8319506043169476,-2.479183578291567,1.0584776199392465,0.056391901018788104,-1.0708732637284089,0.0855650511661401,1.456223359424493,0.0,7
2.2064132427399623,2.6402043186358553,-1.1933972007238425,0.08836227683605546,-2.978469340934979,-0.42223394838800626,0.14080412240846862,1.50330994871845,0.0,7
0.7930504199808797,2.0737120846432098,-2.032708964517248,0.8467065790654301,-1.0081026246906157,-0.9069770163854933,-0.040680285247799985,1.6261890019070024,0.4348363319198807,7
1.8420482006634695,1.8190878894246187,-0.9695604487228509,1.480467097234151,-3.153108316109051,0.3434237308029755,1.1507040591388495,0.1312512851611638,0.0,7
2.152965526347929,2.6091408527243427,-1.342178806714491,0.05188544549156422,-2.6231584069003304,-0.577984704625448,-0.005424146069644609,1.6764602999179232,0.0,7
1.8946292254019748,1.9375820869785243,-1.001862026632951,1.2795743398422996,-3.1279064026060333,0.23293271020085174,1.0049667698148999,0.3292512088641639,0.0,7
2.142874045997427,2.69509536457749,-1.2835304047554978,-0.019984655250107494,-2.8086354165043854,-0.5500425892471462,0.0068613905158474865,1.6759295439980515,0.03289257251964708,7
1.0396873475371988,1.4873099904663172,-1.4783161693226394,2.2199334789674925,-2.2081444692426286,-0.04421799331917903,1.044417117369638,0.3448501506090602,0.0,7
2.1798494618121103,1.7584950691326824,-0.7874795570656823,-0.16157778662660288,-2.0026196673086396,-0.2860074361836804,0.10269715006531913,1.0270221533216701,0.0,7
1.1567771748361253,1.4530566966966083,-1.0325678957591118,1.447126384133684,-2.20046585594072,-0.012969308935935286,0.929278537303376,0.2062252641481609,0.0,7
1.3133672772034788,1.4647618969291096,-2.345622071460949,1.2463716339333226,0.16091220682864416,-1.0560595803693709,-0.14073776882012104,1.6468504996339228,0.0,7
0.9655555353042053,1.4628510374515606,-1.529524016753676,2.2784945211225973,-2.115258733359015,-0.08873390306829615,1.0248199899889134,0.37815852629520463,0.0,7
1.2602013283183298,1.767873997362857,-1.4059674207414934,1.4476292698151396,-2.2050951107217265,-0.028146314641786907,0.8999190207598018,0.43544849001544017,0.0,7
0.5268871938485531,1.3181173795314904,-1.8325418551883517,2.625024228980747,-1.5656157329034317,-0.3521528012419956,0.9088557486402926,0.5752578481477434,0.0,7
2.2266911922960766,2.3879217863373237,-1.0645959458583238,-0.11653182362259802,-2.6103163373142806,-0.43569158027466687,0.044088847354662494,1.4432473020423986,0.0,7
0.24528069521079932,1.8185914805152181,-2.2554322250871115,1.1396105842996112,-0.4150981856440481,-0.8534785066335415,0.2553470670276561,1.2434053201687616,0.0,7
2.1687786149426547,2.630694215695704,-1.323279842523718,0.02938835722077124,-2.6755939084199327,-0.5689805882248306,-0.002875633960660373,1.677017974252809,0.0,7
