feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,target
0.24999999,-0.36842096,0.4,0.0999999,-0.3571428,-0.14285715,0.6923078,0.5384616,1.181818,0.24489795,-0.4285714,-1.0,-0.44827583,-0.26923075,0.0,-0.52,0.2127659,0.5,-0.41860473,-0.42307696,-0.31818184,-0.3809524,-0.29999995,-0.33333337,-0.19047615,0.26315793,0.22727278,0.75,0.6666667,1.4509803,0.79310334,-0.19230774,0.03703711,-0.27999997,1.5185184,-0.14285716,1.1851852,-0.08695656,0.38461542,-0.2631578,0.26923075,0.33333325,-0.68749994,-0.14035097,-0.20689659,-0.34375,0.04166662,0.044444397,0.045454502,0.5,0.3478261,-0.5,0.4528302,0.21428573,0.22222225,0.03571425,-0.25000003,-0.19512194,-0.23809527,-0.3,0.4499999,-0.08333331,-0.5625,-0.5714286,-0.42857143,-0.42105255,-0.18181814,-0.38461536,-0.058823515,0.15000014,0.0,0.33333334,-0.43478242,-0.43478268,-0.57142854,-0.7037036,0.34375003,0.9444444,0.09090908,-0.2903226,-0.2622951,-0.20000005,-0.62499994,-0.56250006,-0.5789473,-0.56250006,-0.38095233,-0.3461539,0.076923005,0.0,0.0,-0.39130434,0.033333305,-0.29166672,-0.16000009,-0.65217376,0.39999998,-0.22222225,-0.43749997,0.0,-1
0.75,-0.105263196,-0.2,0.0,0.28571427,0.85714287,0.30769226,0.30769217,0.18181826,-0.6122447,0.57142854,0.0,-0.17241372,0.26923075,0.61904764,-0.19999993,-0.6382979,0.5666667,-0.2790698,-0.07692312,-0.22727278,-0.23809516,0.20000012,-0.33333337,-0.3333333,-0.3157894,-0.5,0.75,0.36363643,-0.27450985,-0.2413794,0.0,0.44444448,0.16000009,-0.48148155,0.57142854,-0.14814812,0.21739121,0.49999994,-0.2631578,0.5384615,0.5555555,0.31249988,-0.28070173,-0.10344819,-0.43749988,0.12499986,-0.93333316,-0.7727274,0.5,0.17391302,0.0,0.9056603,0.5714286,0.70370376,0.4642857,0.45000002,0.34146345,0.2857143,0.24999999,-0.15000017,0.58333325,0.5625001,0.50000006,0.09523814,0.31578964,0.13636364,-0.423077,0.5294118,0.0999999,0.0,0.49999997,-0.13043465,-0.56521744,0.0,1.0,0.53125,0.19444443,0.045454573,-0.22580647,-0.22950822,-0.23333338,-0.40624997,-0.4375001,-0.47368416,-0.46875006,-0.85714287,-1.1923077,-0.84615386,0.0,0.0,0.043478284,-0.6333334,-0.7083333,-0.68000007,-0.60869557,0.39999998,0.0,0.6875,0.0,-1
-0.24999999,-0.15789472,-0.29999998,0.4333333,-0.4285714,-0.21428572,0.38461527,0.1538462,0.27272725,0.040816408,-0.4285714,-1.0,-0.51724136,-0.23076925,3.6666665,0.15999997,0.2127659,0.23333341,-1.3488374,-0.46153852,-0.6363636,-0.7619048,-1.25,-0.33333337,-1.1904762,1.9473683,-0.45454544,0.0,0.42424244,1.3333334,0.24137929,-0.19230774,-0.14814812,0.03999996,-0.962963,0.5238095,0.07407401,-0.17391299,-0.76923096,0.10526322,-0.6923078,-0.70370376,0.24999996,0.3157896,0.48275864,0.43749988,0.16666648,0.8888887,0.31818178,-0.5,-0.30434784,-0.5,-0.5660377,-0.8571429,-0.9259259,-0.75,-0.4,-0.34146342,-0.38095242,-0.4,-0.15000017,-0.16666666,0.12500007,0.0,-0.14285715,0.21052627,-0.54545456,0.23076925,-0.11764703,-0.2499999,0.0,0.0,-0.69565195,0.0,-0.42857143,1.037037,0.59374994,-0.083333336,-0.045454502,-0.3870968,-0.42622957,-0.4333334,-0.71874994,-0.6250001,-0.6578947,-0.78125006,-0.57142854,0.038461503,0.5384615,0.0,0.0,-0.4347826,0.7,-0.16666673,0.24000001,0.43478268,-0.19999999,-0.22222225,-0.375,0.0,-1
0.99999994,0.84210527,0.1,-0.1666667,0.5,1.3571429,0.23076925,-0.07692299,-0.27272725,-0.40816322,0.57142854,0.0,0.17241383,-0.11538451,0.0,-0.52,-0.38297877,0.70000005,0.7441861,0.0,0.09090914,0.0,0.2500001,0.26666662,0.9047619,0.0,-0.22727264,0.49999997,0.09090914,-0.47058827,-0.10344829,-0.3076923,0.7037037,-0.43999994,-0.59259266,-0.5238095,0.18518512,-0.17391299,0.0,-0.68421054,0.076923005,0.037037004,0.68749994,0.17543864,0.068965666,-0.12499986,0.12499986,-1.4666665,-1.4545456,0.5,0.043478288,0.5,-0.52830184,-0.60714287,-0.7037037,-0.57142854,-0.15000002,-0.09756097,-0.09523811,-0.050000027,-0.2500001,0.08333334,1.0625,1.4285715,1.0476191,0.7368422,1.4090909,0.23076925,0.8823529,-0.84999985,0.0,0.49999997,-0.086956434,0.34782597,-0.04761907,-0.7037036,1.25,0.22222218,-0.4090909,0.2903226,0.32786885,0.36666664,0.43750003,0.24999997,0.2368421,0.24999997,0.8095238,0.80769235,-0.19230774,1.0,0.0,0.17391308,-0.40000004,-1.4583331,-1.48,-0.30434778,3.0,-0.6111111,-0.3125,0.0,-1
-0.24999999,0.0,0.45000002,-0.1666667,-0.49999997,0.9285714,0.38461527,0.2307692,0.090909265,0.12244897,-0.4285714,-1.0,-0.3103448,-0.26923075,0.99999994,-0.19999993,0.38297877,0.70000005,0.04651159,-0.30769235,-0.4545455,-0.52380955,-0.25,0.79999995,-1.0952381,-0.10526313,-0.36363629,0.0,0.42424244,0.11764707,0.34482756,-0.6153846,1.3333334,-0.48000002,1.7407408,-0.28571433,1.8148149,-0.6956522,0.5769232,0.10526322,0.4615385,0.5185185,0.37499985,-0.6666667,-0.51724136,-1.0624998,-0.5833333,0.31111103,0.1363635,0.0,0.3913043,-0.5,-0.64150935,-0.17857148,-0.4444444,-0.6428572,-0.4,-0.29268292,-0.33333337,-0.35000002,0.049999956,0.08333334,0.5625001,0.42857134,0.047619,-0.10526306,0.36363629,-0.15384625,-0.058823515,-0.2499999,0.0,-0.16666666,0.21739134,-0.1304349,0.04761907,0.07407411,-1.4999999,0.7777778,0.09090908,-0.32258067,-0.36065575,-0.40000004,-0.53124994,-0.46875006,-0.52631575,-0.43750003,-0.61904764,-1.5384616,-0.23076925,0.0,0.0,-0.4347826,0.73333347,0.49999994,0.5999999,0.5217391,-0.39999998,0.38888884,-0.24999999,0.0,-1
-0.24999999,1.2631577,4.55,-2.1333334,-0.28571427,-0.14285715,4.0,2.2307687,4.2727265,-0.040816285,-0.4285714,-1.0,-0.9310344,-1.1538461,1.5238094,-0.96,0.17021275,2.0,-0.1860465,-1.1153847,-1.0909091,-0.6666666,-0.8,0.59999996,-0.7142857,-0.47368413,-0.59090906,0.75,2.3030303,1.2549019,0.7241379,0.15384611,2.5185187,-1.3599999,-0.55555564,1.9047621,0.037037004,-0.08695656,-0.3076924,2.368421,0.19230774,0.0,0.93750006,-1.649123,-1.8275863,-2.1874995,-1.9583331,0.35555544,0.18181801,1.5,3.6086957,-0.5,0.0,0.035714254,0.22222225,0.03571425,-0.35000002,-0.29268292,-0.33333337,-0.35000002,0.5000002,-0.3333333,1.5,1.3571427,0.23809528,-0.10526306,0.72727257,-0.57692313,0.8823529,-0.14999999,0.0,0.16666666,-1.2608694,-0.5217391,1.4761904,1.5185184,0.1875,1.5000001,0.50000006,-0.3870968,-0.36065575,-0.33333337,-0.90624994,-0.6875001,-0.7105262,-0.62500006,2.4761906,0.19230764,1.6153847,0.0,0.0,-0.47826087,0.8000001,-0.20833334,-0.27999997,0.43478268,-0.19999999,-0.16666667,-0.43749997,0.0,-1
1.25,-1.1578946,1.3,-0.4,-0.28571427,0.3571429,-1.0,-0.7692306,-0.36363626,1.632653,0.7142857,0.0,-0.34482756,-1.2307693,-0.38095236,0.15999997,1.2340426,0.0,0.5116279,-0.34615391,0.31818178,0.5238096,-0.44999996,0.0,-0.5238095,-0.10526313,-0.13636364,0.99999994,0.30303034,-0.039215766,0.137931,0.07692312,-0.22222224,-0.64,-0.77777785,0.0,-0.33333334,-0.13043478,1.5000002,0.26315796,1.0384614,1.2592592,-1.5625,-1.2982457,-1.3103449,-1.2812498,-1.5416664,0.4888889,0.63636357,1.5,1.0000001,0.5,-0.18867923,-0.14285712,-0.25925925,-0.24999997,0.09999998,0.19512194,0.14285712,0.14999996,-0.049999956,0.25000003,-0.37499994,-0.6428572,-1.1428571,-1.736842,-0.27272728,-0.5,0.41176474,1.4499999,-1.0,3.1666665,-1.869565,-0.34782612,0.38095236,-0.48148143,0.1875,0.8333333,-0.09090908,-0.12903228,-0.13114756,-0.033333354,0.031250063,0.062499944,0.052631605,0.09375001,0.6666668,0.38461536,-0.30769238,5.0,0.02,0.2608696,-1.4000001,-0.4583333,-0.44000006,-1.0869564,0.0,0.6666666,0.12500001,0.7,1
6.7499995,-0.105263196,1.0500001,-0.7000001,0.71428573,1.9285716,-0.5384615,-0.1538462,-0.09090899,0.5306123,3.857143,0.0,0.31034485,-0.3461539,-0.52380955,0.04000008,0.46808508,0.6,0.32558155,0.38461536,0.49999994,0.7142858,0.15000002,-0.20000002,0.61904764,-0.052631523,-0.090909004,4.25,0.12121214,0.4313725,0.31034476,0.115384616,0.29629636,-0.27999997,-0.4074075,0.6666668,-0.25925922,0.26086956,-0.50000006,0.7894739,-0.3461539,-0.4074075,0.31249988,-0.5614035,-0.62068963,-0.5937499,-0.6666667,-1.2888887,-1.3636364,9.0,1.4347826,12.0,0.0,0.07142861,0.14814824,0.03571425,1.5999999,1.7560977,1.904762,1.85,-2.0000002,2.5833333,0.875,0.78571427,0.0,0.15789475,0.27272728,-1.0,1.1764705,1.0500001,-1.0,2.5,0.30434778,-1.1304348,0.47619042,0.48148155,-0.7812499,0.4166667,1.0,1.3548387,1.4098362,1.3666667,0.21874997,0.34374997,0.42105266,0.21875,-0.19047616,0.38461536,1.2307693,15.000001,0.02,2.0434785,0.16666672,1.1249998,0.39999986,0.4782609,0.20000003,3.8888888,5.8125,0.61,-1
0.24999999,-0.05263152,0.29999998,-0.3666667,0.21428572,3.0000002,0.15384601,0.46153817,0.18181826,-0.28571424,-0.4285714,-1.0,-0.37931034,0.038461503,0.047619,-0.24000001,-0.51063836,0.1333334,1.3023257,-0.46153852,-0.4545455,-0.47619045,-0.09999999,-0.73333335,-0.7619048,-0.26315787,-0.5,0.24999999,0.33333334,-0.039215766,-0.20689657,-0.19230774,0.6296297,-0.24000001,-0.888889,0.09523816,-0.22222224,-0.043478344,0.49999994,-0.73684204,0.15384625,0.29629627,-0.12500007,0.10526327,0.03448273,-0.06249993,0.12499986,-0.35555544,-0.40909106,0.0,0.043478288,0.0,-0.45283014,-0.46428576,-0.5555556,-0.71428573,-0.10000002,0.0,-0.047619075,-0.10000002,-1.1000003,0.49999997,0.12500007,0.14285712,0.09523814,-0.05263153,0.36363629,0.038461503,0.4705882,-0.3999999,0.0,0.83333325,-1.3043476,0.043478217,0.0,0.25925934,0.34375003,0.9444444,-0.045454502,-0.25806454,-0.2622951,-0.30000004,-0.37499997,-0.3750001,-0.36842102,-0.40625006,-0.23809518,-0.038461618,-0.6923078,0.0,0.0,0.21739136,-1.2333335,-0.62500006,-1.1600001,-2.6086953,0.20000003,-0.22222225,-0.375,0.0,-1
0.24999999,1.1578947,0.34999996,-0.4,3.7857144,0.21428573,4.615385,4.076922,6.454545,-0.85714275,0.2857143,0.0,-0.7586207,0.26923075,0.0,0.5200001,-0.76595753,-0.0333333,-0.6976745,-0.30769235,-0.7727273,-0.7619048,-0.44999996,-0.53333336,-0.9047619,-0.8421052,-0.8181818,1.4999999,2.3030303,-0.4313726,-0.5172415,1.9615384,-0.14814812,-1.2,-1.0740743,2.8095243,-0.9259259,1.173913,-1.1923078,3.2105265,-0.88461536,-1.0370371,-1.1250001,-1.0877193,-0.93103456,-0.53124994,-1.6666665,-0.6666665,-0.36363643,0.0,0.47826087,0.5,1.8867924,1.5714285,1.4444445,1.1785713,2.7499998,2.2926831,1.952381,1.7999998,-0.8000002,-0.08333331,-0.06249994,0.0714285,-0.8095237,-0.84210527,-0.27272728,-1.846154,0.058823515,0.59999996,-1.0,-0.16666666,0.30434778,-1.9565216,-0.5238095,0.11111111,-1.6249999,0.22222218,-0.59090906,0.096774146,0.09836061,0.16666667,0.15625003,0.18749993,0.368421,0.09375001,2.4761906,0.19230764,0.5384615,1.0,0.0,0.91304356,-0.50000006,-2.1666665,-2.68,-3.043478,-0.59999996,1.5555553,1.6875,0.0,-1
-0.49999997,-1.0526315,4.7,-2.3000002,0.21428572,-0.21428572,-0.4615385,0.2307692,0.27272725,-0.12244897,-0.14285713,0.0,-0.137931,0.19230774,-0.80952376,-0.76,-0.21276602,0.0,0.1860465,0.038461503,0.0,-0.09523801,0.55000013,2.3333333,0.14285715,-0.8947367,1.2272727,-0.24999999,-0.21212119,-0.4313726,0.20689647,-0.46153846,0.11111112,0.4000001,0.888889,-0.14285716,0.9259259,-0.43478253,1.0769233,0.5263159,0.8076922,0.92592597,-0.625,-0.5614035,-0.51724136,-0.06249993,-0.24999997,1.3777777,1.2272726,0.0,0.3478261,-0.5,-0.45283014,-0.60714287,-0.8518519,-0.89285713,-0.25000003,-0.19512194,-0.2857143,-0.3,0.0,0.25000003,-0.37499994,-0.5714286,-0.8095237,0.0,-1.1818181,-0.15384625,-0.2352941,0.45000014,-1.0,-0.16666666,-0.13043465,-0.6086957,-0.57142854,-0.37037033,0.12500006,-0.22222224,-0.45454544,-0.064516164,-0.16393447,-0.23333338,0.31249997,0.09375001,-0.10526313,-0.031249972,-0.33333334,0.038461503,0.23076925,0.0,0.0,-0.13043477,0.26666662,0.41666645,0.8399999,0.86956507,-0.59999996,0.27777776,1.1874999,0.0,-1
0.49999997,-0.21052624,-0.24999999,0.4,-0.21428569,-0.071428575,-0.076923236,-0.1538462,0.0,0.32653064,-0.4285714,-1.0,-0.24137928,-0.15384625,-0.19047621,0.56000006,0.46808508,0.23333341,-0.093023315,-0.23076923,-0.27272728,-0.3809524,-0.8,0.66666675,-0.85714287,-0.10526313,-0.27272728,0.24999999,0.0,0.3529412,0.034482725,-0.38461542,-0.11111112,0.0,0.92592597,0.0,0.8148147,-0.4782609,-0.19230777,-0.10526306,-0.423077,-0.33333337,0.0,0.10526327,0.27586225,-0.15625001,0.24999997,0.4444445,0.4545453,0.0,-0.17391308,-0.5,-0.15094337,-0.5714286,-0.7407408,-0.8214286,-0.3,-0.29268292,-0.33333337,-0.35000002,0.30000004,-0.24999999,0.12500007,0.0,-0.19047615,0.052631687,-0.54545456,0.19230774,-0.29411763,-0.19999994,0.0,0.0,0.4782609,0.0,-0.14285713,0.25925934,-0.71874994,-0.13888893,0.045454573,-0.2903226,-0.32786888,-0.33333337,-0.34375,-0.2812501,-0.34210524,-0.34375003,-0.33333334,-0.423077,0.076923005,0.0,0.0,-0.39130434,0.9333335,0.2916666,0.48000002,0.652174,-0.19999999,0.44444445,-0.1875,0.0,-1
-0.24999999,-0.21052624,-0.2,-0.1000001,0.21428572,1.2857144,-0.076923236,-0.3846154,-0.36363626,0.24489795,-0.4285714,-1.0,-0.37931034,-0.88461536,0.23809521,-0.31999993,0.38297877,2.0,0.23255809,-0.38461542,-0.40909094,-0.42857137,-0.39999995,-0.40000004,-0.09523801,-0.52631575,-0.7272727,0.0,0.33333334,-0.039215766,0.137931,-0.38461542,0.51851857,-0.52,0.0,0.57142854,0.7037037,-0.21739134,1.1538463,-0.15789458,1.5769233,1.4074075,-0.24999996,-0.87719303,-0.7931035,-0.8749999,-0.7083333,-0.84444433,-0.45454556,0.0,0.1304348,0.0,1.509434,1.607143,1.3333335,0.9285714,1.1,1.1219512,0.8571429,0.7,-0.30000004,1.1666666,0.6875,0.50000006,-0.23809528,-0.5789473,0.36363629,-0.7692307,1.1764705,0.8000001,-1.0,-0.3333333,0.652174,-0.73913044,0.23809521,-0.55555546,0.1875,0.4722222,-0.68181825,0.22580643,0.26229504,0.26666662,-0.03124997,0.09375001,0.052631605,0.124999985,0.8571431,0.42307687,-0.57692313,6.0,0.01,0.2608696,0.100000106,-0.9999999,-0.4000001,0.34782597,-0.59999996,0.49999994,-0.3125,0.0,-1
0.0,0.473684,-0.24999999,0.2333333,0.3571428,0.42857146,0.30769226,0.0,-0.36363626,-1.142857,0.14285713,0.0,0.44827583,1.0384614,0.8571428,0.19999993,-1.1914895,-0.49999997,-0.7906977,0.42307687,0.22727278,0.1904763,1.1500002,1.3333335,-0.47619045,0.31578946,0.13636364,-0.24999999,-0.36363634,-0.86274517,-0.862069,0.53846145,-0.48148146,1.2,0.4814815,-0.14285716,-0.11111112,0.43478253,-0.03846162,-0.36842102,-0.19230774,-0.14814813,0.68749994,0.56140363,0.62068975,0.53124994,0.33333322,0.79999995,0.8181819,-0.5,-0.3478261,0.0,0.49056602,0.17857137,0.29629636,0.21428572,0.04999999,0.0,0.0,0.0,0.14999987,0.0,0.18750001,0.35714284,0.71428555,0.89473677,0.045454502,0.6923078,-0.1764706,-1.0499998,0.0,-0.16666666,0.34782624,0.65217376,-0.47619045,-0.33333322,0.71875,-0.13888893,-0.36363637,0.096774146,0.0,-0.06666671,0.031250063,0.0,0.10526313,-0.06250004,-0.57142854,0.38461536,-0.23076925,0.0,0.0,-0.13043477,-0.76666665,-0.29166672,-1.0000001,-0.4782609,0.39999998,-0.44444445,0.625,0.0,-1
-0.49999997,0.31578943,-0.2,0.2666666,-0.28571427,0.85714287,-0.15384625,-0.2307692,0.27272725,0.77551025,-0.4285714,-1.0,0.20689656,-0.15384625,1.1904761,0.19999993,0.7234042,-0.2333333,0.46511632,0.26923072,0.22727278,0.14285715,-0.19999997,4.0,3.3809526,-0.21052626,-0.31818178,-0.24999999,-0.27272725,1.490196,0.8275863,-0.34615386,-0.22222224,-0.15999997,-0.33333337,-0.57142866,0.18518512,-0.39130434,-0.34615391,0.052631687,-0.6923078,-0.55555564,0.24999996,0.17543864,0.13793112,0.31250003,-0.04166662,0.4000001,0.090909004,0.0,0.1304348,-0.5,-0.8679245,-0.8928572,-0.962963,-1.1428571,-0.3,-0.24390243,-0.23809527,-0.3,-0.8000002,1.1666666,0.0,0.0714285,0.33333328,0.21052627,0.36363629,0.4615385,0.058823515,-0.34999993,0.0,-0.3333333,0.34782624,0.5217391,0.99999994,1.0,-0.31249997,-0.1666667,-0.4090909,0.19354835,0.19672127,0.26666662,0.1875,0.124999985,0.078947365,0.15624996,0.19047616,0.26923063,1.1923077,0.0,0.0,0.17391308,0.16666672,1.2499996,0.63999987,0.7826087,1.5999999,-0.8333334,0.24999999,0.0,-1
2.25,-0.15789472,-0.04999999,0.2666666,0.21428572,0.0,-0.846154,-0.4615384,-0.18181798,0.8571428,1.2857143,0.0,0.20689656,-0.38461536,-0.09523814,0.39999998,0.8085108,0.1333334,0.6976745,0.30769223,0.27272728,0.1904763,0.20000012,-0.26666674,-0.14285715,0.10526321,-0.22727264,0.49999997,-0.24242423,0.0784313,0.31034476,0.07692312,0.14814822,-0.36,0.22222225,0.09523816,-0.14814812,0.21739121,-0.23076928,0.36842117,-0.3461539,-0.29629636,-0.3125001,0.24561402,0.24137932,0.15625001,0.08333324,-0.5333333,-0.31818193,1.0,0.0,1.5,-0.67924523,-0.6428572,-0.6666667,-0.57142854,-0.15000002,-0.04878048,0.0,0.04999999,-0.5000002,0.49999997,-0.43749997,-0.42857143,-0.2857143,0.0,-0.7727273,0.423077,-0.35294116,-0.04999995,0.0,0.49999997,0.43478268,0.21739134,-0.3333333,-0.074074,-0.5937499,-0.22222224,0.09090908,0.45161286,0.4262295,0.40000004,0.12500006,0.24999997,0.21052633,0.24999997,0.23809518,0.26923063,1.0,5.0,0.0,0.3478261,0.5666668,0.7916665,0.6799998,0.5652173,0.79999995,0.27777776,0.5,0.0,-1
0.0,-0.4210525,-0.14999999,0.3333332,0.3571428,-0.14285715,-1.4615386,-1.153846,-1.0909089,0.20408167,-0.14285713,-0.24000001,1.2413794,0.23076925,-0.42857143,1.2800001,0.08510643,-0.49999997,0.37209314,1.4230767,2.2272727,2.142857,1.8500001,1.7333333,1.7142857,3.8421052,1.090909,-0.49999997,-0.57575756,-0.47058827,-0.65517247,1.5384614,-0.5555555,0.44000006,-0.25925925,1.0476191,-0.9259259,1.6521736,-0.6153847,-0.21052627,-0.5384615,-0.55555564,-0.43749997,0.77193,0.8965518,0.6249999,0.958333,-0.35555544,0.090909004,-0.5,-0.5217392,0.0,-0.4150943,-0.5,-0.33333325,-0.3928572,0.04999999,0.048780516,0.19047615,0.14999996,-0.09999991,-0.24999999,-0.68749994,-0.71428573,-0.2857143,-0.15789475,-0.7727273,0.7307693,-0.5294118,-0.34999993,0.0,-0.16666666,0.17391312,0.60869557,-0.23809521,0.07407411,0.4687501,-0.4166667,-0.8636364,1.1290321,1.2459017,1.4333334,1.375,1.3125,1.5263157,1.4062501,-0.33333334,0.19230764,-0.423077,0.0,0.0,0.39130437,-0.20000002,-0.1250001,0.07999992,-0.5217391,0.79999995,-0.6111111,0.1875,0.0,-1
0.0,-0.6842104,-0.29999998,0.4,-0.28571427,0.0,0.076923005,0.07692299,0.18181826,0.0,-0.4285714,-1.0,-0.3103448,-0.11538451,0.38095236,-0.07999992,-0.21276602,-0.09999996,-0.1860465,-0.30769235,-0.18181814,-0.2857143,-1.1,0.13333331,-0.3333333,0.6315789,-0.31818178,0.0,0.30303034,-0.5490197,-0.44827592,0.19230774,-0.33333328,0.44000006,0.0,-0.23809518,0.29629624,0.043478217,1.0384617,0.15789475,0.8846155,0.962963,-0.75000006,-0.3157894,-0.17241386,-0.15625001,-0.9166666,0.5333333,0.7727271,0.0,-0.08695651,-0.5,-0.49056602,-0.5357143,-0.8148148,-0.89285713,-0.3,-0.24390243,-0.2857143,-0.35000002,0.39999995,-0.3333333,-0.5,-0.6428572,-0.6190476,-0.68421054,-0.31818178,-0.423077,0.11764703,0.34999993,-1.0,-0.16666666,0.1304349,-0.5217391,-0.14285713,-0.81481475,0.34375003,0.4166667,0.45454544,-0.16129036,-0.16393447,-0.16666672,-0.12499997,-0.09375001,-0.15789473,-0.09375001,0.14285716,-0.15384625,1.4615386,6.0,0.01,-0.26086956,-0.8333334,-1.2083333,-1.0400001,-1.0434781,0.0,-0.22222225,-0.3125,0.0,-1
0.24999999,0.105263196,-0.1,0.3333332,-0.21428569,0.14285715,-0.30769226,0.1538462,-0.09090899,-0.12244897,0.2857143,0.0,0.51724136,0.34615397,-0.71428573,0.2800001,-0.12765959,-0.36666662,0.46511632,0.57692295,0.40909094,0.2857143,0.8,-0.13333331,-0.23809522,1.2105263,0.40909094,-0.24999999,-0.42424238,0.19607836,0.034482725,-0.19230774,-0.07407401,0.60000014,1.1851852,-0.38095233,0.48148146,-0.13043478,-0.34615391,0.0,-0.5,-0.4444445,0.43750015,0.49122804,0.48275864,0.43749988,0.41666645,0.17777786,0.31818178,0.0,-0.17391308,0.5,0.07547174,-0.107142866,-0.25925925,-0.35714284,0.55,0.43902442,0.3333333,0.3,-0.65000004,0.6666666,-0.06249994,-0.07142861,0.33333328,0.52631575,-0.09090914,0.38461548,-0.1764706,-0.04999995,0.0,0.0,0.17391312,0.26086956,-0.38095236,0.51851857,-0.062499937,-0.36111116,-0.8636364,0.6451613,0.55737704,0.46666664,0.21874997,0.3125,0.26315787,0.4375,-0.61904764,0.73076916,0.8846155,1.0,0.0,0.5652174,0.30000013,0.2916666,0.20000005,0.21739134,0.20000003,-0.055555586,-0.1875,0.0,-1
-0.24999999,-0.6842104,-0.14999999,0.3666665,-0.3571428,-0.21428572,-0.38461548,-0.30769217,-0.09090899,0.9795919,-0.4285714,-1.0,-0.58620685,-0.9615385,-0.71428573,-0.19999993,1.1914895,1.0333333,0.46511632,-0.53846157,-0.54545456,-0.6666666,0.0,-0.53333336,-1.0,-0.9473683,-0.8636364,0.24999999,0.6363636,0.4313725,0.79310334,-0.5769231,1.2592593,-0.64,1.3703705,0.5238095,1.5925926,-0.30434778,0.46153843,-0.05263153,0.38461548,0.4444445,-0.5000001,-0.77192986,-0.5862069,-1.0624998,-0.7499999,-0.13333333,0.1363635,0.0,0.6086957,-0.5,0.15094347,-0.3571429,-0.6296296,-0.85714287,-0.2,-0.24390243,-0.33333337,-0.35000002,0.30000004,-0.16666666,-0.18749993,-0.28571433,-0.52380943,-0.5789473,-0.27272728,-0.38461536,-0.35294116,-0.0999999,0.0,0.0,-0.5652173,-0.43478268,0.23809521,1.1851852,-1.6249999,0.6666666,1.409091,-0.35483873,-0.36065575,-0.3666667,-0.53124994,-0.53125006,-0.5789473,-0.53125006,0.7142858,-0.19230774,0.923077,0.0,0.0,-0.3043478,1.0666667,0.37499982,0.8399999,0.8260869,-0.59999996,0.6111111,0.6875,0.0,-1
-0.24999999,-0.47368416,-0.1,0.2,-0.14285713,0.71428573,-0.6923078,0.30769217,0.0,0.28571436,-0.4285714,-1.0,0.17241383,-0.076923005,-0.14285715,-0.19999993,0.2127659,0.3333334,-0.41860473,0.23076913,0.18181814,0.09523815,1.0500001,2.6666667,0.33333346,0.36842114,0.09090914,-0.24999999,-0.15151514,0.11764707,0.0,-0.19230774,-0.037037004,0.24000001,1.6296297,-0.38095233,0.5925925,0.086956434,0.26923066,0.5263159,-0.076923124,0.07407401,-0.06249994,-0.14035097,0.0,-0.34375,0.6249998,0.5333333,0.54545456,0.0,0.43478265,-0.5,-0.26415092,0.5357143,0.66666675,0.42857143,-0.050000027,0.3902439,0.3333333,0.24999999,-0.4500002,0.9166666,0.0,-0.14285712,-0.2857143,-0.15789475,-0.09090914,-0.5,-0.058823515,0.59999996,-1.0,-0.3333333,0.08695669,-0.6086957,0.23809521,0.03703711,-1.6249999,0.0,0.40909094,0.48387098,0.45901635,0.40000004,0.031250063,0.24999997,0.21052633,0.28125003,-0.8095238,0.49999988,-0.038461503,0.0,0.0,0.08695657,0.49999994,0.2916666,0.20000005,0.17391312,-0.59999996,0.11111109,-0.43749997,0.0,-1
